id,url,levels,word,translation,part_of_speech,ipa,audio_link
invoke,https://www.oxfordlearnersdictionaries.com/definition/english/invoke,C1,invoke,gọi,verb,/ɪnˈvəʊk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/invok/invoke__gb_1.mp3
"in_the_first,_second,_etc._place",https://www.oxfordlearnersdictionaries.com/definition/english/place_1,B2,"in the first, second, etc. place","ở vị trí thứ nhất, thứ hai, v.v.",noun,/pleɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pla/place/place__gb_1.mp3
lay_out,https://www.oxfordlearnersdictionaries.com/definition/english/lay-out,C2,lay out,cách trình bày,phrasal verb,,
keystone,https://www.oxfordlearnersdictionaries.com/definition/english/keystone,C2,keystone,đá đỉnh vòm,noun,/ˈkiːstəʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/k/key/keyst/keystone__gb_2.mp3
invalidation,https://www.oxfordlearnersdictionaries.com/definition/english/invalidation,C2,invalidation,sự vô hiệu,noun,/ɪnˌvælɪˈdeɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/inval/invalidation__gb_1.mp3
pitch,https://www.oxfordlearnersdictionaries.com/definition/english/pitch_1,C2,pitch,sân bóng đá,noun,/pɪtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pit/pitch/pitch__gb_1.mp3
plead,https://www.oxfordlearnersdictionaries.com/definition/english/plead,C1,plead,cầu xin,verb,/pliːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/ple/plead/plead__gb_1.mp3
(on)_the_balance_of_evidence/probability,https://www.oxfordlearnersdictionaries.com/definition/english/balance_1,C2,(on) the balance of evidence/probability,(về) sự cân bằng bằng chứng/xác suất,noun,/ˈbæləns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bal/balan/balance__gb_4.mp3
play_your_ace,https://www.oxfordlearnersdictionaries.com/definition/english/ace_1,C2,play your ace,chơi quân át của bạn,noun,/eɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ace/ace__/ace__gb_1.mp3
polemic,https://www.oxfordlearnersdictionaries.com/definition/english/polemic,C2,polemic,mang tính bút chiến,noun,/pəˈlemɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pol/polem/polemic__gb_1.mp3
point,https://www.oxfordlearnersdictionaries.com/definition/english/point_2,C1,point,điểm,verb,/pɔɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/poi/point/point__gb_1.mp3
not_hold_water,https://www.oxfordlearnersdictionaries.com/definition/english/water_1,C2,not hold water,không giữ nước,noun,/ˈwɔːtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wat/water/water__gb_1.mp3
posit,https://www.oxfordlearnersdictionaries.com/definition/english/posit,C2,posit,thừa nhận,verb,/ˈpɒzɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pos/posit/posit__gb_1.mp3
point,https://www.oxfordlearnersdictionaries.com/definition/english/point_1,A1,point,điểm,noun,/pɔɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/poi/point/point__gb_1.mp3
polemical,https://www.oxfordlearnersdictionaries.com/definition/english/polemical,C2,polemical,mang tính luận chiến,adjective,/pəˈlemɪkl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pol/polem/polemical__gb_1.mp3
presupposition,https://www.oxfordlearnersdictionaries.com/definition/english/presupposition,C2,presupposition,giả định trước,noun,/ˌpriːsʌpəˈzɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pre/presu/presupposition__gb_1.mp3
prong,https://www.oxfordlearnersdictionaries.com/definition/english/prong,C2,prong,đâm,noun,/prɒŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pro/prong/prong__gb_1.mp3
premise,https://www.oxfordlearnersdictionaries.com/definition/english/premise,C1,premise,tiền đề,noun,/ˈpremɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pre/premi/premise__gb_3.mp3
proof,https://www.oxfordlearnersdictionaries.com/definition/english/proof_1,B2,proof,bằng chứng,noun,/pruːf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pro/proof/proof__gb_1.mp3
press_something_home,https://www.oxfordlearnersdictionaries.com/definition/english/press_2,C2,press something home,nhấn cái gì đó về nhà,verb,/pres/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pre/press/press__gb_1.mp3
prove,https://www.oxfordlearnersdictionaries.com/definition/english/prove,B1,prove,chứng minh,verb,/pruːv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pro/prove/prove__gb_2.mp3
ratiocination,https://www.oxfordlearnersdictionaries.com/definition/english/ratiocination,C2,ratiocination,sự hợp lý hóa,noun,/ˌrætiˌɒsɪˈneɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rat/ratio/ratiocination__gb_1.mp3
signpost,https://www.oxfordlearnersdictionaries.com/definition/english/signpost_2,C1,signpost,biển chỉ dẫn,verb,/ˈsaɪnpəʊst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signp/signpost__gb_1.mp3
put_it_to_somebody_that…,https://www.oxfordlearnersdictionaries.com/definition/english/put,C2,put it to somebody that…,đặt nó cho ai đó rằng…,verb,/pʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/put/put__/put__gb_1.mp3
slant,https://www.oxfordlearnersdictionaries.com/definition/english/slant_1,C2,slant,xiên,verb,/slɑːnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sla/slant/slant__gb_1.mp3
score_a_point/points_(off/against/over_somebody),https://www.oxfordlearnersdictionaries.com/definition/english/score_1,C2,score a point/points (off/against/over somebody),ghi một điểm/điểm (thua/chống lại/vượt qua ai đó),verb,/skɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sco/score/score__gb_1.mp3
score_off,https://www.oxfordlearnersdictionaries.com/definition/english/score-off,C2,score off,ghi điểm,phrasal verb,,
signposting,https://www.oxfordlearnersdictionaries.com/definition/english/signposting,C1,signposting,biển chỉ dẫn,noun,/ˈsaɪnpəʊstɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signp/signposting__gb_1.mp3
sophistry,https://www.oxfordlearnersdictionaries.com/definition/english/sophistry,C2,sophistry,sự ngụy biện,noun,/ˈsɒfɪstri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sop/sophi/sophistry__gb_1.mp3
split_hairs,https://www.oxfordlearnersdictionaries.com/definition/english/split_1,C2,split hairs,tóc chẻ ngọn,verb,/splɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spl/split/split__gb_1.mp3
summing-up,https://www.oxfordlearnersdictionaries.com/definition/english/summing-up,C2,summing-up,tổng hợp,noun,/ˌsʌmɪŋ ˈʌp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sum/summi/summing_up_1_gb_1.mp3
sophist,https://www.oxfordlearnersdictionaries.com/definition/english/sophist,C2,sophist,người ngụy biện,noun,/ˈsɒfɪst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sop/sophi/sophist__gb_1.mp3
special_pleading,https://www.oxfordlearnersdictionaries.com/definition/english/special-pleading,C2,special pleading,lời cầu xin đặc biệt,noun,/ˌspeʃl ˈpliːdɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/speci/special_pleading_1_gb_1.mp3
support,https://www.oxfordlearnersdictionaries.com/definition/english/support_1,B1,support,ủng hộ,verb,/səˈpɔːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sup/suppo/support__gb_2.mp3
syllogism,https://www.oxfordlearnersdictionaries.com/definition/english/syllogism,C2,syllogism,tam đoạn luận,noun,/ˈsɪlədʒɪzəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/syl/syllo/syllogism__gb_1.mp3
sum_up,https://www.oxfordlearnersdictionaries.com/definition/english/sum-up,B2,sum up,tổng hợp,phrasal verb,,
there,https://www.oxfordlearnersdictionaries.com/definition/english/there_1,C1,there,ở đó,adverb,/ðeə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/the/there/there__gb_1.mp3
sustain,https://www.oxfordlearnersdictionaries.com/definition/english/sustain,C2,sustain,duy trì,verb,/səˈsteɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sus/susta/sustain__gb_1.mp3
talking_point,https://www.oxfordlearnersdictionaries.com/definition/english/talking-point,C1,talking point,điểm nói chuyện,noun,/ˈtɔːkɪŋ pɔɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tal/talki/talking_point_1_gb_1.mp3
touché,https://www.oxfordlearnersdictionaries.com/definition/english/touche,C2,touché,chạm vào,exclamation,/ˈtuːʃeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tou/touch/touche_1_gb_1.mp3
to_start_with,https://www.oxfordlearnersdictionaries.com/definition/english/start_1,B2,to start with,bắt đầu với,verb,/stɑːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/start/start__gb_1.mp3
thrust,https://www.oxfordlearnersdictionaries.com/definition/english/thrust_2,C2,thrust,lực đẩy,noun,/θrʌst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/thr/thrus/thrust__gb_1.mp3
unchallengeable,https://www.oxfordlearnersdictionaries.com/definition/english/unchallengeable,C2,unchallengeable,không thể thách thức,adjective,/ʌnˈtʃælɪndʒəbl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncha/unchallengeable__gb_1.mp3
underpin,https://www.oxfordlearnersdictionaries.com/definition/english/underpin,C2,underpin,củng cố,verb,/ˌʌndəˈpɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underpin__gb_1.mp3
underpinning,https://www.oxfordlearnersdictionaries.com/definition/english/underpinning,C2,underpinning,củng cố,noun,/ˌʌndəˈpɪnɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underpinning__gb_1.mp3
unarguable,https://www.oxfordlearnersdictionaries.com/definition/english/unarguable,C2,unarguable,không thể tranh cãi,adjective,/ʌnˈɑːɡjuəbl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unarg/unarguable__gb_1.mp3
unanswerable,https://www.oxfordlearnersdictionaries.com/definition/english/unanswerable,C2,unanswerable,không thể trả lời được,adjective,/ʌnˈɑːnsərəbl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unans/unanswerable__gb_1.mp3
unarguably,https://www.oxfordlearnersdictionaries.com/definition/english/unarguably,C2,unarguably,không thể chối cãi,adverb,/ʌnˈɑːɡjuəbli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unarg/unarguably__gb_1.mp3
weak,https://www.oxfordlearnersdictionaries.com/definition/english/weak,C2,weak,yếu đuối,adjective,/wiːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wea/weak_/weak__gb_2.mp3
while,https://www.oxfordlearnersdictionaries.com/definition/english/while_1,B1,while,trong khi,conjunction,/waɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/while/while__gb_2.mp3
whilst,https://www.oxfordlearnersdictionaries.com/definition/english/whilst,C1,whilst,trong khi,conjunction,/waɪlst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/whils/whilst__gb_1.mp3
wipe/mop_the_floor_with_somebody,https://www.oxfordlearnersdictionaries.com/definition/english/floor_1,C2,wipe/mop the floor with somebody,lau/lau sàn nhà với ai,noun,/flɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/flo/floor/floor__gb_3.mp3
