id,url,levels,word,translation,part_of_speech,ipa,audio_link
lace,https://www.oxfordlearnersdictionaries.com/definition/english/lace_1,B2,lace,ren,noun,/leɪs/,
informal,https://www.oxfordlearnersdictionaries.com/definition/english/informal,A2,informal,không chính thức,adjective,/ɪnˈfɔːml/,
l,https://www.oxfordlearnersdictionaries.com/definition/english/l_3,C1,L,L,abbreviation,/el/,
linen,https://www.oxfordlearnersdictionaries.com/definition/english/linen,C1,linen,lanh,noun,/ˈlɪnɪn/,
ladder,https://www.oxfordlearnersdictionaries.com/definition/english/ladder_1,C2,ladder,thang,noun,/ˈlædə(r)/,
loud,https://www.oxfordlearnersdictionaries.com/definition/english/loud_1,C2,loud,ồn ào,adjective,/laʊd/,
loose-fitting,https://www.oxfordlearnersdictionaries.com/definition/english/loose-fitting,C1,loose-fitting,lỏng lẻo,adjective,/ˌluːs ˈfɪtɪŋ/,
high-visibility,https://www.oxfordlearnersdictionaries.com/definition/english/high-visibility,C1,high-visibility,khả năng hiển thị cao,adjective,/ˌhaɪ vɪzəˈbɪləti/,
loose,https://www.oxfordlearnersdictionaries.com/definition/english/loose_1,B2,loose,lỏng lẻo,adjective,/luːs/,
m,https://www.oxfordlearnersdictionaries.com/definition/english/m_3,C1,M,M,abbreviation,/em/,
mohair,https://www.oxfordlearnersdictionaries.com/definition/english/mohair,C2,mohair,mohair,noun,/ˈməʊheə(r)/,
match,https://www.oxfordlearnersdictionaries.com/definition/english/match_2,B2,match,cuộc thi đấu,verb,/mætʃ/,
moleskin,https://www.oxfordlearnersdictionaries.com/definition/english/moleskin,C2,moleskin,da chuột chũi,noun,/ˈməʊlskɪn/,
material,https://www.oxfordlearnersdictionaries.com/definition/english/material_1,B1,material,vật liệu,noun,/məˈtɪəriəl/,
muslin,https://www.oxfordlearnersdictionaries.com/definition/english/muslin,C2,muslin,vải muslin,noun,/ˈmʌzlɪn/,
natty,https://www.oxfordlearnersdictionaries.com/definition/english/natty,C2,natty,dễ thương,adjective,/ˈnæti/,
normcore,https://www.oxfordlearnersdictionaries.com/definition/english/normcore,C2,normcore,tiêu chuẩn,noun,/ˈnɔːmkɔː(r)/,
overdressed,https://www.oxfordlearnersdictionaries.com/definition/english/overdressed,C2,overdressed,ăn mặc quá lố,adjective,/ˌəʊvəˈdrest/,
nylon,https://www.oxfordlearnersdictionaries.com/definition/english/nylon,C1,nylon,nylon,noun,/ˈnaɪlɒn/,
patterned,https://www.oxfordlearnersdictionaries.com/definition/english/patterned,C1,patterned,có hoa văn,adjective,/ˈpætənd/,
pattern,https://www.oxfordlearnersdictionaries.com/definition/english/pattern_1,B1,pattern,mẫu,noun,/ˈpætn/,
open-necked,https://www.oxfordlearnersdictionaries.com/definition/english/open-necked,C1,open-necked,hở cổ,adjective,/ˌəʊpən ˈnekt/,
petite,https://www.oxfordlearnersdictionaries.com/definition/english/petite,C2,petite,nhỏ nhắn,adjective,/pəˈtiːt/,
low-cut,https://www.oxfordlearnersdictionaries.com/definition/english/low-cut,C1,low-cut,cắt thấp,adjective,/ˌləʊ ˈkʌt/,
plain,https://www.oxfordlearnersdictionaries.com/definition/english/plain_1,B2,plain,đơn giản,adjective,/pleɪn/,
pinstriped,https://www.oxfordlearnersdictionaries.com/definition/english/pinstriped,C2,pinstriped,có sọc nhỏ,adjective,/ˈpɪnstraɪpt/,
polyester,https://www.oxfordlearnersdictionaries.com/definition/english/polyester,C2,polyester,polyester,noun,/ˌpɒliˈestə(r)/,
plunging,https://www.oxfordlearnersdictionaries.com/definition/english/plunging,C2,plunging,lao xuống,adjective,/ˈplʌndʒɪŋ/,
rag,https://www.oxfordlearnersdictionaries.com/definition/english/rag_1,C1,rag,giẻ rách,noun,/ræɡ/,
revealing,https://www.oxfordlearnersdictionaries.com/definition/english/revealing,C2,revealing,tiết lộ,adjective,/rɪˈviːlɪŋ/,
ragged,https://www.oxfordlearnersdictionaries.com/definition/english/ragged,C1,ragged,rách rưới,adjective,/ˈræɡɪd/,
pinstripe,https://www.oxfordlearnersdictionaries.com/definition/english/pinstripe,C2,pinstripe,sọc nhỏ,noun,/ˈpɪnstraɪp/,
ribbed,https://www.oxfordlearnersdictionaries.com/definition/english/ribbed,C2,ribbed,có gân,adjective,/rɪbd/,
pleat,https://www.oxfordlearnersdictionaries.com/definition/english/pleat,C2,pleat,nếp gấp,noun,/pliːt/,
ruched,https://www.oxfordlearnersdictionaries.com/definition/english/ruched,C2,ruched,xếp nếp,adjective,/ruːʃt/,
scooped,https://www.oxfordlearnersdictionaries.com/definition/english/scooped,C2,scooped,múc,adjective,/skuːpt/,
scanty,https://www.oxfordlearnersdictionaries.com/definition/english/scanty,C2,scanty,ít ỏi,adjective,/ˈskænti/,
satin,https://www.oxfordlearnersdictionaries.com/definition/english/satin_1,C2,satin,sa tanh,noun,/ˈsætɪn/,
s,https://www.oxfordlearnersdictionaries.com/definition/english/s_2,C1,S,S,abbreviation,/es/,
see-through,https://www.oxfordlearnersdictionaries.com/definition/english/see-through_2,C1,see-through,nhìn xuyên qua,adjective,/ˈsiː θruː/,
silk,https://www.oxfordlearnersdictionaries.com/definition/english/silk,B2,silk,lụa,noun,/sɪlk/,
sharp,https://www.oxfordlearnersdictionaries.com/definition/english/sharp_1,C2,sharp,sắc,adjective,/ʃɑːp/,
silky,https://www.oxfordlearnersdictionaries.com/definition/english/silky_2,C2,silky,mượt,adjective,/ˈsɪlki/,
skintight,https://www.oxfordlearnersdictionaries.com/definition/english/skintight,C1,skintight,kín da,adjective,/ˌskɪnˈtaɪt/,
sleeveless,https://www.oxfordlearnersdictionaries.com/definition/english/sleeveless,C1,sleeveless,không tay,adjective,/ˈsliːvləs/,
skinny,https://www.oxfordlearnersdictionaries.com/definition/english/skinny_1,C2,skinny,gầy,adjective,/ˈskɪni/,
sloppy,https://www.oxfordlearnersdictionaries.com/definition/english/sloppy,C2,sloppy,cẩu thả,adjective,/ˈslɒpi/,
slinky,https://www.oxfordlearnersdictionaries.com/definition/english/slinky,C2,slinky,nhếch nhác,adjective,/ˈslɪŋki/,
smart,https://www.oxfordlearnersdictionaries.com/definition/english/smart_1,B1,smart,thông minh,adjective,/smɑːt/,
smart_casual,https://www.oxfordlearnersdictionaries.com/definition/english/smart-casual,C1,smart casual,thông minh giản dị,noun,/ˌsmɑːt ˈkæʒuəl/,
smartly,https://www.oxfordlearnersdictionaries.com/definition/english/smartly,B1,smartly,thông minh,adverb,/ˈsmɑːtli/,
sober,https://www.oxfordlearnersdictionaries.com/definition/english/sober_1,C2,sober,tỉnh táo,adjective,/ˈsəʊbə(r)/,
strapless,https://www.oxfordlearnersdictionaries.com/definition/english/strapless,C1,strapless,không dây,adjective,/ˈstræpləs/,
streetwear,https://www.oxfordlearnersdictionaries.com/definition/english/streetwear,C2,streetwear,thời trang dạo phố,noun,/ˈstriːtweə(r)/,
skimpy,https://www.oxfordlearnersdictionaries.com/definition/english/skimpy,C2,skimpy,thiếu vải,adjective,/ˈskɪmpi/,
snappy,https://www.oxfordlearnersdictionaries.com/definition/english/snappy,C2,snappy,nhanh nhẹn,adjective,/ˈsnæpi/,
stripe,https://www.oxfordlearnersdictionaries.com/definition/english/stripe,B1,stripe,sọc,noun,/straɪp/,
spotted,https://www.oxfordlearnersdictionaries.com/definition/english/spotted,C2,spotted,đốm,adjective,/ˈspɒtɪd/,
striped,https://www.oxfordlearnersdictionaries.com/definition/english/striped,B2,striped,sọc,adjective,/straɪpt/,
stylish,https://www.oxfordlearnersdictionaries.com/definition/english/stylish,B2,stylish,sành điệu,adjective,/ˈstaɪlɪʃ/,
stylishness,https://www.oxfordlearnersdictionaries.com/definition/english/stylishness,C1,stylishness,sự sành điệu,noun,/ˈstaɪlɪʃnəs/,
stripy,https://www.oxfordlearnersdictionaries.com/definition/english/stripy,B2,stripy,có sọc,adjective,/ˈstraɪpi/,
sporty,https://www.oxfordlearnersdictionaries.com/definition/english/sporty,B2,sporty,thể thao,adjective,/ˈspɔːti/,
stylishly,https://www.oxfordlearnersdictionaries.com/definition/english/stylishly,B2,stylishly,đầy phong cách,adverb,/ˈstaɪlɪʃli/,
tailor-made,https://www.oxfordlearnersdictionaries.com/definition/english/tailor-made,C1,tailor-made,được thiết kế riêng,adjective,/ˌteɪlə ˈmeɪd/,
thermal,https://www.oxfordlearnersdictionaries.com/definition/english/thermal_1,C2,thermal,nhiệt,adjective,/ˈθɜːml/,
tailored,https://www.oxfordlearnersdictionaries.com/definition/english/tailored,C2,tailored,phù hợp,adjective,/ˈteɪləd/,
tight,https://www.oxfordlearnersdictionaries.com/definition/english/tight_1,B1,tight,chặt,adjective,/taɪt/,
trim,https://www.oxfordlearnersdictionaries.com/definition/english/trim_1,C2,trim,cắt tỉa,verb,/trɪm/,
trouser,https://www.oxfordlearnersdictionaries.com/definition/english/trouser_1,B1,trouser,quần,adjective,/ˈtraʊzə(r)/,
uncomfortable,https://www.oxfordlearnersdictionaries.com/definition/english/uncomfortable,B1,uncomfortable,khó chịu,adjective,/ʌnˈkʌmftəbl/,
unflattering,https://www.oxfordlearnersdictionaries.com/definition/english/unflattering,C2,unflattering,không đẹp đẽ,adjective,/ʌnˈflætərɪŋ/,
underdressed,https://www.oxfordlearnersdictionaries.com/definition/english/underdressed,C2,underdressed,ăn mặc hở hang,adjective,/ˌʌndəˈdrest/,
unhip,https://www.oxfordlearnersdictionaries.com/definition/english/unhip,C2,unhip,thảnh thơi,adjective,/ˌʌnˈhɪp/,
tweed,https://www.oxfordlearnersdictionaries.com/definition/english/tweed,C2,tweed,vải tuýt,noun,/twiːd/,
velvet,https://www.oxfordlearnersdictionaries.com/definition/english/velvet,C1,velvet,nhung,noun,/ˈvelvɪt/,
tartan,https://www.oxfordlearnersdictionaries.com/definition/english/tartan,C2,tartan,vải kẻ sọc,noun,/ˈtɑːtn/,
velcro™,https://www.oxfordlearnersdictionaries.com/definition/english/velcrotm,C2,Velcro™,Khóa dán™,noun,/ˈvelkrəʊ/,
well_cut,https://www.oxfordlearnersdictionaries.com/definition/english/well-cut,C2,well cut,cắt tốt,adjective,/ˌwel ˈkʌt/,
waterproof,https://www.oxfordlearnersdictionaries.com/definition/english/waterproof_1,B2,waterproof,không thấm nước,adjective,/ˈwɔːtəpruːf/,
v-necked,https://www.oxfordlearnersdictionaries.com/definition/english/v-necked,C2,V-necked,cổ chữ V,adjective,/ˈviː nekt/,
wool,https://www.oxfordlearnersdictionaries.com/definition/english/wool,B1,wool,len,noun,/wʊl/,
woollen,https://www.oxfordlearnersdictionaries.com/definition/english/woollen,B2,woollen,len,adjective,/ˈwʊlən/,
xl,https://www.oxfordlearnersdictionaries.com/definition/english/xl,C1,XL,XL,abbreviation,/ˌeks ˈel/,
xxl,https://www.oxfordlearnersdictionaries.com/definition/english/xxl,C1,XXL,XXL,abbreviation,/ˌeks eks ˈel/,
woolly,https://www.oxfordlearnersdictionaries.com/definition/english/woolly_1,B2,woolly,len,adjective,/ˈwʊli/,
