id,url,levels,word,translation,part_of_speech,ipa,audio_link
teenager,https://www.oxfordlearnersdictionaries.com/definition/english/teenager,A1,teenager,thiếu niên,noun,/ˈtiːneɪdʒə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tee/teena/teenager__gb_1.mp3
pre-teen,https://www.oxfordlearnersdictionaries.com/definition/english/pre-teen_2,C2,pre-teen,trước tuổi thiếu niên,noun,/ˌpriː ˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pre/pre_t/pre_teen_1_gb_1.mp3
tot,https://www.oxfordlearnersdictionaries.com/definition/english/tot_1,C2,tot,con,noun,/tɒt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tot/tot__/tot__gb_1.mp3
tearaway,https://www.oxfordlearnersdictionaries.com/definition/english/tearaway,C2,tearaway,nước mắt,noun,/ˈteərəweɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tea/teara/tearaway__gb_1.mp3
youngster,https://www.oxfordlearnersdictionaries.com/definition/english/youngster,C1,youngster,người trẻ tuổi,noun,/ˈjʌŋstə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/you/young/youngster__gb_1.mp3
tween,https://www.oxfordlearnersdictionaries.com/definition/english/tween,C2,tween,mười hai,noun,/twiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twe/tween/tween__gb_1.mp3
young,https://www.oxfordlearnersdictionaries.com/definition/english/young_1,A1,young,trẻ,adjective,/jʌŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/you/young/young_1_gb_1.mp3
wunderkind,https://www.oxfordlearnersdictionaries.com/definition/english/wunderkind,C2,wunderkind,thần đồng,noun,/ˈwʊndəkɪnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wun/wunde/wunderkind__gb_1.mp3
young_adult,https://www.oxfordlearnersdictionaries.com/definition/english/young-adult_1,A2,young adult,thanh niên,noun,/ˌjʌŋ ˈædʌlt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/you/young/young_adult_1_gb_1.mp3
teenage,https://www.oxfordlearnersdictionaries.com/definition/english/teenage,A2,teenage,thiếu niên,adjective,/ˈtiːneɪdʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tee/teena/teenage__gb_1.mp3
underage,https://www.oxfordlearnersdictionaries.com/definition/english/underage,C1,underage,chưa đủ tuổi,adjective,/ˈʌndəreɪdʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underage__gb_1.mp3
youth,https://www.oxfordlearnersdictionaries.com/definition/english/youth,B1,youth,thiếu niên,noun,/juːθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/you/youth/youth__gb_1.mp3
youthful,https://www.oxfordlearnersdictionaries.com/definition/english/youthful,C1,youthful,trẻ trung,adjective,/ˈjuːθfl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/you/youth/youthful__gb_1.mp3
