id,url,levels,word,translation,part_of_speech,ipa,audio_link
mature_student,https://www.oxfordlearnersdictionaries.com/definition/english/mature-student,C1,mature student,sinh viên trưởng thành,noun,/məˌtʃʊə ˈstjuːdnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mat/matur/mature_student_1_gb_1.mp3
postgraduate,https://www.oxfordlearnersdictionaries.com/definition/english/postgraduate,B2,postgraduate,sau đại học,noun,/ˌpəʊstˈɡrædʒuət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pos/postg/postgraduate__gb_1.mp3
reader,https://www.oxfordlearnersdictionaries.com/definition/english/reader,C2,reader,người đọc,noun,/ˈriːdə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rea/reade/reader__gb_1.mp3
registrar,https://www.oxfordlearnersdictionaries.com/definition/english/registrar,C2,registrar,người đăng ký,noun,/ˌredʒɪˈstrɑː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/reg/regis/registrar__gb_1.mp3
readership,https://www.oxfordlearnersdictionaries.com/definition/english/readership,C2,readership,độc giả,noun,/ˈriːdəʃɪp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rea/reade/readership__gb_1.mp3
sophomore,https://www.oxfordlearnersdictionaries.com/definition/english/sophomore,C2,sophomore,sinh viên năm thứ hai,noun,/ˈsɒfəmɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sop/sopho/sophomore__gb_1.mp3
student,https://www.oxfordlearnersdictionaries.com/definition/english/student,A1,student,học sinh,noun,/ˈstjuːdnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/stu/stude/student__gb_3.mp3
vice_principal,https://www.oxfordlearnersdictionaries.com/definition/english/vice-principal,C2,vice principal,phó hiệu trưởng,noun,/ˌvaɪs ˈprɪnsəpl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vic/vice_/vice_principal_1_gb_1.mp3
undergraduate,https://www.oxfordlearnersdictionaries.com/definition/english/undergraduate,C1,undergraduate,đại học,noun,/ˌʌndəˈɡrædʒuət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undergraduate__gb_2.mp3
provost,https://www.oxfordlearnersdictionaries.com/definition/english/provost,C2,provost,thị trưởng,noun,/ˈprɒvəst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pro/provo/provost__gb_1.mp3
room-mate,https://www.oxfordlearnersdictionaries.com/definition/english/room-mate,B2,room-mate,bạn cùng phòng,noun,/ˈruːmmeɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/roo/roomm/roommate__gb_1.mp3
visiting,https://www.oxfordlearnersdictionaries.com/definition/english/visiting,B2,visiting,thăm viếng,adjective,/ˈvɪzɪtɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vis/visit/visiting__gb_1.mp3
vice_chancellor,https://www.oxfordlearnersdictionaries.com/definition/english/vice-chancellor,C2,vice chancellor,phó hiệu trưởng,noun,/ˌvaɪs ˈtʃɑːnsələ(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vic/vice_/vice_chancellor_1_gb_1.mp3
