id,url,levels,word,translation,part_of_speech,ipa,audio_link
disability,https://www.oxfordlearnersdictionaries.com/definition/english/disability,B2,disability,khuyết tật,noun,/ˌdɪsəˈbɪləti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dis/disab/disability__gb_1.mp3
deaf,https://www.oxfordlearnersdictionaries.com/definition/english/deaf,B2,deaf,điếc,adjective,/def/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dea/deaf_/deaf__gb_1.mp3
deafness,https://www.oxfordlearnersdictionaries.com/definition/english/deafness,B2,deafness,điếc,noun,/ˈdefnəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dea/deafn/deafness__gb_1.mp3
down_syndrome,https://www.oxfordlearnersdictionaries.com/definition/english/down-syndrome,C2,Down syndrome,Hội chứng Down,noun,/ˈdaʊn sɪndrəʊm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dow/down_/down_syndrome_1_gb_1.mp3
aphasia,https://www.oxfordlearnersdictionaries.com/definition/english/aphasia,C2,aphasia,chứng mất ngôn ngữ,noun,/əˈfeɪziə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aph/aphas/aphasia__gb_1.mp3
disabled,https://www.oxfordlearnersdictionaries.com/definition/english/disabled,B2,disabled,tàn tật,adjective,/dɪsˈeɪbld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dis/disab/disabled__gb_1.mp3
deaf-blind,https://www.oxfordlearnersdictionaries.com/definition/english/deaf-blind,C1,deaf-blind,điếc-mù,adjective,/ˈdef blaɪnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dea/deaf_/deaf_blind_1_gb_2.mp3
dyslexia,https://www.oxfordlearnersdictionaries.com/definition/english/dyslexia,C2,dyslexia,chứng khó đọc,noun,/dɪsˈleksiə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dys/dysle/dyslexia__gb_1.mp3
hard_of_hearing,https://www.oxfordlearnersdictionaries.com/definition/english/hard-of-hearing,C1,hard of hearing,khó nghe,adjective,/ˌhɑːd əv ˈhɪərɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/har/hard_/hard_of_hearing_1_gb_1.mp3
impaired,https://www.oxfordlearnersdictionaries.com/definition/english/impaired,C2,impaired,suy yếu,adjective,/ɪmˈpeəd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/imp/impai/impaired__gb_1.mp3
impairment,https://www.oxfordlearnersdictionaries.com/definition/english/impairment,C2,impairment,suy giảm,noun,/ɪmˈpeəmənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/imp/impai/impairment__gb_2.mp3
echolalia,https://www.oxfordlearnersdictionaries.com/definition/english/echolalia,C2,echolalia,tiếng vang,noun,/ˌekəʊˈleɪliə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ech/echol/echolalia__gb_1.mp3
dysphasia,https://www.oxfordlearnersdictionaries.com/definition/english/dysphasia,C2,dysphasia,chứng khó đọc,noun,/dɪsˈfeɪziə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dys/dysph/dysphasia__gb_1.mp3
down’s_syndrome,https://www.oxfordlearnersdictionaries.com/definition/english/down-s-syndrome,C2,Down’s syndrome,Hội chứng Down,noun,/ˈdaʊnz sɪndrəʊm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dow/down_/down_s_syndrome_1_gb_1.mp3
learning_difficulty,https://www.oxfordlearnersdictionaries.com/definition/english/learning-difficulty,B2,learning difficulty,khó khăn trong học tập,noun,/ˈlɜːnɪŋ dɪfɪkəlti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lea/learn/learning_difficulty_1_gb_1.mp3
learning_disability,https://www.oxfordlearnersdictionaries.com/definition/english/learning-disability,C1,learning disability,khuyết tật học tập,noun,/ˈlɜːnɪŋ dɪsəbɪləti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lea/learn/learning_disability_1_gb_1.mp3
on_the_spectrum,https://www.oxfordlearnersdictionaries.com/definition/english/spectrum,C2,on the spectrum,trên quang phổ,noun,/ˈspektrəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/spect/spectrum__gb_1.mp3
paralysis,https://www.oxfordlearnersdictionaries.com/definition/english/paralysis,C2,paralysis,sự tê liệt,noun,/pəˈræləsɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/paral/paralysis__gb_1.mp3
paraplegia,https://www.oxfordlearnersdictionaries.com/definition/english/paraplegia,C2,paraplegia,liệt hai chân,noun,/ˌpærəˈpliːdʒə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/parap/paraplegia__gb_1.mp3
partially_sighted,https://www.oxfordlearnersdictionaries.com/definition/english/partially-sighted,C2,partially sighted,nhìn thấy một phần,adjective,/ˌpɑːʃəli ˈsaɪtɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/parti/partially_sighted_1_gb_1.mp3
quadriplegia,https://www.oxfordlearnersdictionaries.com/definition/english/quadriplegia,C2,quadriplegia,liệt tứ chi,noun,/ˌkwɒdrɪˈpliːdʒə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/q/qua/quadr/quadriplegia__gb_1.mp3
quadriplegic,https://www.oxfordlearnersdictionaries.com/definition/english/quadriplegic_2,C2,quadriplegic,liệt tứ chi,adjective,/ˌkwɒdrɪˈpliːdʒɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/q/qua/quadr/quadriplegic__gb_1.mp3
limb_difference,https://www.oxfordlearnersdictionaries.com/definition/english/limb-difference,C2,limb difference,sự khác biệt của chi,noun,/ˈlɪm dɪfrəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lim/limb_/limb_difference_1_gb_1.mp3
paraplegic,https://www.oxfordlearnersdictionaries.com/definition/english/paraplegic_2,C2,paraplegic,bị liệt hai chân,adjective,/ˌpærəˈpliːdʒɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/parap/paraplegic__gb_1.mp3
paralyse,https://www.oxfordlearnersdictionaries.com/definition/english/paralyse,C2,paralyse,làm tê liệt,verb,/ˈpærəlaɪz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/paral/paralyse__gb_1.mp3
sen,https://www.oxfordlearnersdictionaries.com/definition/english/sen_1,C2,SEN,SEN,abbreviation,/ˌes iː ˈen/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sen/send_/send__gb_1.mp3
sighted,https://www.oxfordlearnersdictionaries.com/definition/english/sighted,C1,sighted,nhìn thấy được,adjective,/ˈsaɪtɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/sight/sighted__gb_1.mp3
spina_bifida,https://www.oxfordlearnersdictionaries.com/definition/english/spina-bifida,C2,spina bifida,tật nứt đốt sống,noun,/ˌspaɪnə ˈbɪfɪdə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spi/spina/spina_bifida_1_gb_1.mp3
savant_syndrome,https://www.oxfordlearnersdictionaries.com/definition/english/savant-syndrome,C2,savant syndrome,hội chứng bác học,noun,/ˈsævənt sɪndrəʊm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sav/savan/savant_syndrome_1_gb_1.mp3
special_needs,https://www.oxfordlearnersdictionaries.com/definition/english/special-needs,B2,special needs,nhu cầu đặc biệt,noun,/ˌspeʃl ˈniːdz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/speci/special_needs_1_gb_1.mp3
