id,url,levels,word,translation,part_of_speech,ipa,audio_link
headwaters,https://www.oxfordlearnersdictionaries.com/definition/english/headwaters,C2,headwaters,thượng nguồn,noun,/ˈhedwɔːtəz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hea/headw/headwaters__gb_1.mp3
fork,https://www.oxfordlearnersdictionaries.com/definition/english/fork_1,C1,fork,cái nĩa,noun,/fɔːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/fork_/fork__gb_2.mp3
floodgate,https://www.oxfordlearnersdictionaries.com/definition/english/floodgate,C2,floodgate,cửa xả lũ,noun,/ˈflʌdɡeɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/flo/flood/floodgate__gb_1.mp3
freshwater,https://www.oxfordlearnersdictionaries.com/definition/english/freshwater,B2,freshwater,nước ngọt,adjective,/ˈfreʃwɔːtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fre/fresh/freshwater__gb_1.mp3
lake,https://www.oxfordlearnersdictionaries.com/definition/english/lake,A2,lake,hồ,noun,/leɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lak/lake_/lake__gb_1.mp3
ford,https://www.oxfordlearnersdictionaries.com/definition/english/ford_1,C2,ford,ford,noun,/fɔːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/ford_/ford__gb_1.mp3
head,https://www.oxfordlearnersdictionaries.com/definition/english/head_1,C2,head,cái đầu,noun,/hed/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hea/head_/head__gb_1.mp3
lakefront,https://www.oxfordlearnersdictionaries.com/definition/english/lakefront,C2,lakefront,bờ hồ,noun,/ˈleɪkfrʌnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lak/lakef/lakefront__gb_1.mp3
lakeside,https://www.oxfordlearnersdictionaries.com/definition/english/lakeside,B2,lakeside,bờ hồ,noun,/ˈleɪksaɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lak/lakes/lakeside__gb_1.mp3
inundate,https://www.oxfordlearnersdictionaries.com/definition/english/inundate,C2,inundate,tràn ngập,verb,/ˈɪnʌndeɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inu/inund/inundate__gb_1.mp3
levee,https://www.oxfordlearnersdictionaries.com/definition/english/levee,C2,levee,đê,noun,/ˈlevi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lev/levee/levee__gb_1.mp3
midstream,https://www.oxfordlearnersdictionaries.com/definition/english/midstream,C2,midstream,giữa dòng,noun,/ˌmɪdˈstriːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mid/midst/midstream__gb_1.mp3
loch,https://www.oxfordlearnersdictionaries.com/definition/english/loch,B2,loch,hồ,noun,/lɒk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/loch_/loch__gb_1.mp3
meander,https://www.oxfordlearnersdictionaries.com/definition/english/meander_1,C2,meander,quanh co,verb,/miˈændə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mea/meand/meander__gb_1.mp3
millpond,https://www.oxfordlearnersdictionaries.com/definition/english/millpond,C2,millpond,triệu ao,noun,/ˈmɪlpɒnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/millp/millpond__gb_1.mp3
millstream,https://www.oxfordlearnersdictionaries.com/definition/english/millstream,C2,millstream,dòng chảy nhỏ,noun,/ˈmɪlstriːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/mills/millstream__gb_1.mp3
mouth,https://www.oxfordlearnersdictionaries.com/definition/english/mouth_1,B2,mouth,miệng,noun,/maʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mouth/mouth__gb_3.mp3
mud,https://www.oxfordlearnersdictionaries.com/definition/english/mud_1,B1,mud,bùn,noun,/mʌd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mud/mud__/mud__gb_2.mp3
lough,https://www.oxfordlearnersdictionaries.com/definition/english/lough,C2,lough,lough,noun,/lɒk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lou/lough/lough__gb_1.mp3
pool,https://www.oxfordlearnersdictionaries.com/definition/english/pool_1,A2,pool,hồ bơi,noun,/puːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/poo/pool_/pool__gb_3.mp3
pond,https://www.oxfordlearnersdictionaries.com/definition/english/pond,C1,pond,ao,noun,/pɒnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pon/pond_/pond__gb_1.mp3
plunge_pool,https://www.oxfordlearnersdictionaries.com/definition/english/plunge-pool,C1,plunge pool,bể ngâm,noun,/ˈplʌndʒ puːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/plu/plung/plunge_pool_1_gb_1.mp3
reservoir,https://www.oxfordlearnersdictionaries.com/definition/english/reservoir,C1,reservoir,hồ chứa,noun,/ˈrezəvwɑː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/reser/reservoir__gb_1.mp3
riverside,https://www.oxfordlearnersdictionaries.com/definition/english/riverside,B2,riverside,bờ sông,noun,/ˈrɪvəsaɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/riv/river/riverside__gb_1.mp3
river,https://www.oxfordlearnersdictionaries.com/definition/english/river,A1,river,dòng sông,noun,/ˈrɪvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/riv/river/river__gb_1.mp3
riverbank,https://www.oxfordlearnersdictionaries.com/definition/english/riverbank,B2,riverbank,bờ sông,noun,/ˈrɪvəbæŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/riv/river/riverbank__gb_1.mp3
oxbow,https://www.oxfordlearnersdictionaries.com/definition/english/oxbow,C2,oxbow,cung bò,noun,/ˈɒksbəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/oxb/oxbow/oxbow__gb_1.mp3
rivulet,https://www.oxfordlearnersdictionaries.com/definition/english/rivulet,C2,rivulet,lạch nhỏ,noun,/ˈrɪvjələt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/riv/rivul/rivulet__gb_1.mp3
sediment,https://www.oxfordlearnersdictionaries.com/definition/english/sediment,C1,sediment,trầm tích,noun,/ˈsedɪmənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sed/sedim/sediment__gb_1.mp3
silt,https://www.oxfordlearnersdictionaries.com/definition/english/silt_1,C2,silt,phù sa,noun,/sɪlt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silt_/silt__gb_1.mp3
rapids,https://www.oxfordlearnersdictionaries.com/definition/english/rapids,C1,rapids,thác ghềnh,noun,/ˈræpɪdz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rap/rapid/rapids__gb_1.mp3
source,https://www.oxfordlearnersdictionaries.com/definition/english/source_1,B2,source,nguồn,noun,/sɔːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sourc/source__gb_4.mp3
sluice,https://www.oxfordlearnersdictionaries.com/definition/english/sluice_1,C2,sluice,cống,noun,/sluːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slu/sluic/sluice__gb_1.mp3
stepping_stone,https://www.oxfordlearnersdictionaries.com/definition/english/stepping-stone,C2,stepping stone,bước đệm,noun,/ˈstepɪŋ stəʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ste/stepp/stepping_stone_1_gb_1.mp3
stream,https://www.oxfordlearnersdictionaries.com/definition/english/stream_1,B2,stream,suối,noun,/striːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/str/strea/stream__gb_1.mp3
tributary,https://www.oxfordlearnersdictionaries.com/definition/english/tributary,C2,tributary,phụ lưu,noun,/ˈtrɪbjətri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/tribu/tributary__gb_1.mp3
tarn,https://www.oxfordlearnersdictionaries.com/definition/english/tarn,C2,tarn,vết bẩn,noun,/tɑːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tar/tarn_/tarn__gb_1.mp3
upriver,https://www.oxfordlearnersdictionaries.com/definition/english/upriver,C1,upriver,thượng nguồn,adverb,/ˌʌpˈrɪvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upr/upriv/upriver__gb_1.mp3
spring,https://www.oxfordlearnersdictionaries.com/definition/english/spring_1,B2,spring,mùa xuân,noun,/sprɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spr/sprin/spring__gb_1.mp3
upstream,https://www.oxfordlearnersdictionaries.com/definition/english/upstream,C1,upstream,ngược dòng,adverb,/ˌʌpˈstriːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ups/upstr/upstream__gb_1.mp3
water_meadow,https://www.oxfordlearnersdictionaries.com/definition/english/water-meadow,C2,water meadow,đồng cỏ nước,noun,/ˈwɔːtə medəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wat/water/water_meadow_1_gb_1.mp3
waterside,https://www.oxfordlearnersdictionaries.com/definition/english/waterside,C1,waterside,bờ biển,noun,/ˈwɔːtəsaɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wat/water/waterside__gb_1.mp3
watercourse,https://www.oxfordlearnersdictionaries.com/definition/english/watercourse,C2,watercourse,nguồn nước,noun,/ˈwɔːtəkɔːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wat/water/watercourse__gb_1.mp3
weir,https://www.oxfordlearnersdictionaries.com/definition/english/weir,C2,weir,đập nước,noun,/wɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wei/weir_/weir__gb_1.mp3
waterway,https://www.oxfordlearnersdictionaries.com/definition/english/waterway,B2,waterway,đường thủy,noun,/ˈwɔːtəweɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wat/water/waterway__gb_1.mp3
waterfall,https://www.oxfordlearnersdictionaries.com/definition/english/waterfall,B1,waterfall,thác nước,noun,/ˈwɔːtəfɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wat/water/waterfall__gb_2.mp3
