id,url,levels,word,translation,part_of_speech,ipa,audio_link
ozone-friendly,https://www.oxfordlearnersdictionaries.com/definition/english/ozone-friendly,C2,ozone-friendly,thân thiện với tầng ozone,adjective,/ˌəʊzəʊn ˈfrendli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ozo/ozone/ozone_friendly_1_gb_1.mp3
ozone_hole,https://www.oxfordlearnersdictionaries.com/definition/english/ozone-hole,C2,ozone hole,lỗ thủng tầng ozone,noun,/ˈəʊzəʊn həʊl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ozo/ozone/ozone_hole_1_gb_1.mp3
ozone_layer,https://www.oxfordlearnersdictionaries.com/definition/english/ozone-layer,C1,ozone layer,tầng ozone,noun,/ˈəʊzəʊn leɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ozo/ozone/ozone_layer_1_gb_1.mp3
nurdle,https://www.oxfordlearnersdictionaries.com/definition/english/nurdle,C2,nurdle,trẻ con,noun,/ˈnɜːdl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nur/nurdl/nurdle__gb_2.mp3
particulate,https://www.oxfordlearnersdictionaries.com/definition/english/particulate_1,C2,particulate,hạt,adjective,/pɑːˈtɪkjələt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/parti/particulate__gb_1.mp3
plastic,https://www.oxfordlearnersdictionaries.com/definition/english/plastic_1,A2,plastic,nhựa,noun,/ˈplæstɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pla/plast/plastic__gb_1.mp3
plume,https://www.oxfordlearnersdictionaries.com/definition/english/plume,C2,plume,lông chim,noun,/pluːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/plu/plume/plume__gb_1.mp3
pet,https://www.oxfordlearnersdictionaries.com/definition/english/pet_4,C2,PET,THÚ CƯNG,noun,/ˌpiː iː ˈtiː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pet/pet__/pet__gb_4.mp3
particulate,https://www.oxfordlearnersdictionaries.com/definition/english/particulate_2,C2,particulate,hạt,noun,/pɑːˈtɪkjələt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/par/parti/particulate__gb_1.mp3
pm2.5,https://www.oxfordlearnersdictionaries.com/definition/english/pm2-5,C2,PM2.5,PM2.5,noun,/ˌpiː em ˌtuː pɔɪnt ˈfaɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pm2/pm2_5/pm2_5_1_gb_2.mp3
nitrogen-fixing,https://www.oxfordlearnersdictionaries.com/definition/english/nitrogen-fixing,C2,nitrogen-fixing,cố định đạm,adjective,/ˈnaɪtrədʒən fɪksɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nit/nitro/nitrogen_fixing_1_gb_1.mp3
poisonous,https://www.oxfordlearnersdictionaries.com/definition/english/poisonous,B1,poisonous,chất độc,adjective,/ˈpɔɪzənəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/poi/poiso/poisonous__gb_1.mp3
pollute,https://www.oxfordlearnersdictionaries.com/definition/english/pollute,B1,pollute,làm ô nhiễm,verb,/pəˈluːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pol/pollu/pollute__gb_1.mp3
pm10,https://www.oxfordlearnersdictionaries.com/definition/english/pm10,C2,PM10,PM10,noun,/ˌpiː em ˈten/,
pollution,https://www.oxfordlearnersdictionaries.com/definition/english/pollution,A2,pollution,sự ô nhiễm,noun,/pəˈluːʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pol/pollu/pollution__gb_2.mp3
reuse,https://www.oxfordlearnersdictionaries.com/definition/english/reuse_1,C1,reuse,tái sử dụng,verb,/ˌriːˈjuːz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/reu/reuse/reuse__gb_1.mp3
recycle,https://www.oxfordlearnersdictionaries.com/definition/english/recycle,A2,recycle,tái chế,verb,/ˌriːˈsaɪkl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rec/recyc/recycle__gb_2.mp3
recycling,https://www.oxfordlearnersdictionaries.com/definition/english/recycling,A2,recycling,tái chế,noun,/ˌriːˈsaɪklɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rec/recyc/recycling__gb_2.mp3
rubbish,https://www.oxfordlearnersdictionaries.com/definition/english/rubbish_1,A2,rubbish,rác,noun,/ˈrʌbɪʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rub/rubbi/rubbish__gb_1.mp3
slick,https://www.oxfordlearnersdictionaries.com/definition/english/slick_2,C2,slick,bóng mượt,noun,/slɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/slick/slick__gb_1.mp3
smoke,https://www.oxfordlearnersdictionaries.com/definition/english/smoke_1,A2,smoke,khói,noun,/sməʊk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoke/smoke__gb_2.mp3
toxicity,https://www.oxfordlearnersdictionaries.com/definition/english/toxicity,C2,toxicity,độc tính,noun,/tɒkˈsɪsəti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tox/toxic/toxicity__gb_1.mp3
toxic,https://www.oxfordlearnersdictionaries.com/definition/english/toxic,C1,toxic,độc hại,adjective,/ˈtɒksɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tox/toxic/toxic__gb_1.mp3
soot,https://www.oxfordlearnersdictionaries.com/definition/english/soot,C2,soot,bồ hóng,noun,/sʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soo/soot_/soot__gb_1.mp3
trash,https://www.oxfordlearnersdictionaries.com/definition/english/trash_1,A2,trash,rác,noun,/træʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trash/trash__gb_1.mp3
polluter,https://www.oxfordlearnersdictionaries.com/definition/english/polluter,B2,polluter,người gây ô nhiễm,noun,/pəˈluːtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pol/pollu/polluter__gb_1.mp3
unleaded,https://www.oxfordlearnersdictionaries.com/definition/english/unleaded_1,C2,unleaded,không chì,noun,/ˌʌnˈledɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unl/unlea/unleaded__gb_1.mp3
reuse,https://www.oxfordlearnersdictionaries.com/definition/english/reuse_2,C1,reuse,tái sử dụng,noun,/ˌriːˈjuːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/reu/reuse/reuse__gb_2.mp3
smog,https://www.oxfordlearnersdictionaries.com/definition/english/smog,C1,smog,sương khói,noun,/smɒɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smog_/smog__gb_1.mp3
unleaded,https://www.oxfordlearnersdictionaries.com/definition/english/unleaded_2,C2,unleaded,không chì,adjective,/ˌʌnˈledɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unl/unlea/unleaded__gb_1.mp3
waste,https://www.oxfordlearnersdictionaries.com/definition/english/waste_1,B1,waste,rác thải,noun,/weɪst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/was/waste/waste__gb_2.mp3
zero-emission,https://www.oxfordlearnersdictionaries.com/definition/english/zero-emission,C1,zero-emission,không phát thải,adjective,/ˌzɪərəʊ ɪˈmɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/z/zer/zero_/zero_emission_1_gb_1.mp3
