id,url,levels,word,translation,part_of_speech,ipa,audio_link
at,https://www.oxfordlearnersdictionaries.com/definition/english/at,A1,at,Tại,preposition,/ət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/at_/at__g/at__gb_1.mp3
august_2,https://www.oxfordlearnersdictionaries.com/definition/english/august_2,A1,August,Tháng tám,noun,/ˈɔːɡəst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aug/augus/august_1_gb_1.mp3
aunt,https://www.oxfordlearnersdictionaries.com/definition/english/aunt,A1,aunt,dì,noun,/ɑːnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aun/aunt_/aunt__gb_2.mp3
autumn,https://www.oxfordlearnersdictionaries.com/definition/english/autumn,A1,autumn,mùa thu,noun,/ˈɔːtəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/autum/autumn__gb_2.mp3
away_1,https://www.oxfordlearnersdictionaries.com/definition/english/away_1,A1,away,xa,adverb,/əˈweɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/awa/away_/away__gb_1.mp3
baby_1,https://www.oxfordlearnersdictionaries.com/definition/english/baby_1,A1,baby,Đứa bé,noun,/ˈbeɪbi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bab/baby_/baby__gb_2.mp3
back_3,https://www.oxfordlearnersdictionaries.com/definition/english/back_3,A1,back,mặt sau,adverb,/bæk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bac/back_/back__gb_2.mp3
back_1,https://www.oxfordlearnersdictionaries.com/definition/english/back_1,A1,back,mặt sau,noun,/bæk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bac/back_/back__gb_2.mp3
bad_1,https://www.oxfordlearnersdictionaries.com/definition/english/bad_1,A1,bad,xấu,adjective,/bæd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bad/bad__/bad__gb_2.mp3
bag_1,https://www.oxfordlearnersdictionaries.com/definition/english/bag_1,A1,bag,cái túi,noun,/bæɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bag/bag__/bag__gb_2.mp3
ball_1,https://www.oxfordlearnersdictionaries.com/definition/english/ball_1,A1,ball,quả bóng,noun,/bɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bal/ball_/ball__gb_3.mp3
band_1,https://www.oxfordlearnersdictionaries.com/definition/english/band_1,A1,band,ban nhạc,noun,/bænd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/ban/band_/band__gb_3.mp3
bank_1,https://www.oxfordlearnersdictionaries.com/definition/english/bank_1,A1,bank,ngân hàng,noun,/bæŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/ban/bank_/bank__gb_2.mp3
banana,https://www.oxfordlearnersdictionaries.com/definition/english/banana,A1,banana,chuối,noun,/bəˈnɑːnə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/ban/banan/banana__gb_2.mp3
bathroom,https://www.oxfordlearnersdictionaries.com/definition/english/bathroom,A1,bathroom,phòng tắm,noun,/ˈbɑːθruːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bat/bathr/bathroom__gb_1.mp3
bath_1,https://www.oxfordlearnersdictionaries.com/definition/english/bath_1,A1,bath,bồn tắm,noun,/bɑːθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bat/bath_/bath__gb_5.mp3
beach_1,https://www.oxfordlearnersdictionaries.com/definition/english/beach_1,A1,beach,bãi biển,noun,/biːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bea/beach/beach__gb_2.mp3
beautiful,https://www.oxfordlearnersdictionaries.com/definition/english/beautiful,A1,beautiful,xinh đẹp,adjective,/ˈbjuːtɪfl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bea/beaut/beautiful__gb_2.mp3
because,https://www.oxfordlearnersdictionaries.com/definition/english/because,A1,because,bởi vì,conjunction,/bɪˈkəz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bec/becau/because__gb_4.mp3
be_1,https://www.oxfordlearnersdictionaries.com/definition/english/be_1,A1,be,là,verb,/bi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/be_/be__g/be__gb_7.mp3
become,https://www.oxfordlearnersdictionaries.com/definition/english/become,A1,become,trở nên,verb,/bɪˈkʌm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bec/becom/become__gb_2.mp3
bedroom_1,https://www.oxfordlearnersdictionaries.com/definition/english/bedroom_1,A1,bedroom,phòng ngủ,noun,/ˈbedruːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bed/bedro/bedroom__gb_1.mp3
bed_1,https://www.oxfordlearnersdictionaries.com/definition/english/bed_1,A1,bed,giường,noun,/bed/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bed/bed__/bed__gb_3.mp3
be_2,https://www.oxfordlearnersdictionaries.com/definition/english/be_2,A1,be,là,auxiliary verb,/bi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/be_/be__g/be__gb_7.mp3
beer,https://www.oxfordlearnersdictionaries.com/definition/english/beer,A1,beer,bia,noun,/bɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bee/beer_/beer__gb_1.mp3
begin,https://www.oxfordlearnersdictionaries.com/definition/english/begin,A1,begin,bắt đầu,verb,/bɪˈɡɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/beg/begin/begin__gb_3.mp3
before_1,https://www.oxfordlearnersdictionaries.com/definition/english/before_1,A1,before,trước,preposition,/bɪˈfɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bef/befor/before__gb_1.mp3
behind_2,https://www.oxfordlearnersdictionaries.com/definition/english/behind_2,A1,behind,phía sau,adverb,/bɪˈhaɪnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/beh/behin/behind__gb_2.mp3
beginning,https://www.oxfordlearnersdictionaries.com/definition/english/beginning,A1,beginning,sự khởi đầu,noun,/bɪˈɡɪnɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/beg/begin/beginning__gb_2.mp3
behind_1,https://www.oxfordlearnersdictionaries.com/definition/english/behind_1,A1,behind,phía sau,preposition,/bɪˈhaɪnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/beh/behin/behind__gb_2.mp3
believe,https://www.oxfordlearnersdictionaries.com/definition/english/believe,A1,believe,tin tưởng,verb,/bɪˈliːv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bel/belie/believe__gb_2.mp3
below_1,https://www.oxfordlearnersdictionaries.com/definition/english/below_1,A1,below,dưới,adverb,/bɪˈləʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bel/below/below__gb_2.mp3
below_2,https://www.oxfordlearnersdictionaries.com/definition/english/below_2,A1,below,dưới,preposition,/bɪˈləʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bel/below/below__gb_2.mp3
best_1,https://www.oxfordlearnersdictionaries.com/definition/english/best_1,A1,best,tốt nhất,adjective,/best/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bes/best_/best__gb_4.mp3
better_1,https://www.oxfordlearnersdictionaries.com/definition/english/better_1,A1,better,tốt hơn,adjective,/ˈbetə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bet/bette/better__gb_2.mp3
between_1,https://www.oxfordlearnersdictionaries.com/definition/english/between_1,A1,between,giữa,preposition,/bɪˈtwiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bet/betwe/between__gb_3.mp3
big_1,https://www.oxfordlearnersdictionaries.com/definition/english/big_1,A1,big,to lớn,adjective,/bɪɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/big/big__/big__gb_2.mp3
bike_1,https://www.oxfordlearnersdictionaries.com/definition/english/bike_1,A1,bike,xe đạp,noun,/baɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bik/bike_/bike__gb_4.mp3
bill_1,https://www.oxfordlearnersdictionaries.com/definition/english/bill_1,A1,bill,hóa đơn,noun,/bɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bil/bill_/bill__gb_3.mp3
bicycle_1,https://www.oxfordlearnersdictionaries.com/definition/english/bicycle_1,A1,bicycle,xe đạp,noun,/ˈbaɪsɪkl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bic/bicyc/bicycle__gb_2.mp3
bird_1,https://www.oxfordlearnersdictionaries.com/definition/english/bird_1,A1,bird,chim,noun,/bɜːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bir/bird_/bird__gb_2.mp3
birthday,https://www.oxfordlearnersdictionaries.com/definition/english/birthday,A1,birthday,sinh nhật,noun,/ˈbɜːθdeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bir/birth/birthday__gb_3.mp3
black_1,https://www.oxfordlearnersdictionaries.com/definition/english/black_1,A1,black,đen,adjective,/blæk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bla/black/black__gb_2.mp3
black_2,https://www.oxfordlearnersdictionaries.com/definition/english/black_2,A1,black,đen,noun,/blæk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bla/black/black__gb_2.mp3
blog_1,https://www.oxfordlearnersdictionaries.com/definition/english/blog_1,A1,blog,blog,noun,/blɒɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/blo/blog_/blog__gb_2.mp3
blonde_1,https://www.oxfordlearnersdictionaries.com/definition/english/blonde_1,A1,blonde,tóc vàng,adjective,/blɒnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/blo/blond/blonde__gb_2.mp3
blue_1,https://www.oxfordlearnersdictionaries.com/definition/english/blue_1,A1,blue,màu xanh da trời,adjective,/bluː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/blu/blue_/blue__gb_2.mp3
blue_2,https://www.oxfordlearnersdictionaries.com/definition/english/blue_2,A1,blue,màu xanh da trời,noun,/bluː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/blu/blue_/blue__gb_2.mp3
body,https://www.oxfordlearnersdictionaries.com/definition/english/body,A1,body,thân hình,noun,/ˈbɒdi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bod/body_/body__gb_2.mp3
boat,https://www.oxfordlearnersdictionaries.com/definition/english/boat,A1,boat,thuyền,noun,/bəʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boa/boat_/boat_1_gb_1_abbr.mp3
book_1,https://www.oxfordlearnersdictionaries.com/definition/english/book_1,A1,book,sách,noun,/bʊk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boo/book_/book__gb_2.mp3
boot_1,https://www.oxfordlearnersdictionaries.com/definition/english/boot_1,A1,boot,khởi động,noun,/buːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boo/boot_/boot__gb_2.mp3
bored,https://www.oxfordlearnersdictionaries.com/definition/english/bored,A1,bored,chán,adjective,/bɔːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bor/bored/bored__gb_3.mp3
born_1,https://www.oxfordlearnersdictionaries.com/definition/english/born_1,A1,born,sinh,verb,/bɔːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bor/born_/born__gb_4.mp3
boring,https://www.oxfordlearnersdictionaries.com/definition/english/boring,A1,boring,nhạt nhẽo,adjective,/ˈbɔːrɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bor/borin/boring__gb_1.mp3
bottle_1,https://www.oxfordlearnersdictionaries.com/definition/english/bottle_1,A1,bottle,cái chai,noun,/ˈbɒtl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bot/bottl/bottle__gb_3.mp3
both,https://www.oxfordlearnersdictionaries.com/definition/english/both,A1,both,cả hai,"determiner, pronoun",/bəʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bot/both_/both__gb_2.mp3
both,https://www.oxfordlearnersdictionaries.com/definition/english/both,A1,both,cả hai,"determiner, pronoun",/bəʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bot/both_/both__gb_2.mp3
box_1,https://www.oxfordlearnersdictionaries.com/definition/english/box_1,A1,box,hộp,noun,/bɒks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/box/box__/box__gb_2.mp3
boy_1,https://www.oxfordlearnersdictionaries.com/definition/english/boy_1,A1,boy,con trai,noun,/bɔɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boy/boy__/boy__gb_2.mp3
boyfriend,https://www.oxfordlearnersdictionaries.com/definition/english/boyfriend,A1,boyfriend,bạn trai,noun,/ˈbɔɪfrend/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boy/boyfr/boyfriend__gb_1.mp3
bread,https://www.oxfordlearnersdictionaries.com/definition/english/bread,A1,bread,bánh mỳ,noun,/bred/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bre/bread/bread__gb_2.mp3
breakfast_1,https://www.oxfordlearnersdictionaries.com/definition/english/breakfast_1,A1,breakfast,bữa sáng,noun,/ˈbrekfəst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bre/break/breakfast__gb_1.mp3
break_2,https://www.oxfordlearnersdictionaries.com/definition/english/break_2,A1,break,phá vỡ,noun,/breɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bre/break/break__gb_1.mp3
break_1,https://www.oxfordlearnersdictionaries.com/definition/english/break_1,A1,break,phá vỡ,verb,/breɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bre/break/break__gb_1.mp3
brother_1,https://www.oxfordlearnersdictionaries.com/definition/english/brother_1,A1,brother,anh trai,noun,/ˈbrʌðə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bro/broth/brother__gb_2.mp3
bring,https://www.oxfordlearnersdictionaries.com/definition/english/bring,A1,bring,mang đến ,verb,/brɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bri/bring/bring__gb_1.mp3
brown_2,https://www.oxfordlearnersdictionaries.com/definition/english/brown_2,A1,brown,màu nâu,noun,/braʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bro/brown/brown_1_gb_1.mp3
brown_1,https://www.oxfordlearnersdictionaries.com/definition/english/brown_1,A1,brown,màu nâu,adjective,/braʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bro/brown/brown_1_gb_1.mp3
building,https://www.oxfordlearnersdictionaries.com/definition/english/building,A1,building,xây dựng,noun,/ˈbɪldɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bui/build/building__gb_3.mp3
build_1,https://www.oxfordlearnersdictionaries.com/definition/english/build_1,A1,build,xây dựng,verb,/bɪld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bui/build/build__gb_2.mp3
