id,url,levels,word,translation,part_of_speech,ipa,audio_link
drink-driving,https://www.oxfordlearnersdictionaries.com/definition/english/drink-driving,B2,drink-driving,lái xe uống rượu,noun,/ˌdrɪŋk ˈdraɪvɪŋ/,
embezzlement,https://www.oxfordlearnersdictionaries.com/definition/english/embezzlement,C2,embezzlement,tham ô,noun,/ɪmˈbezlmənt/,
driving_while_intoxicated,https://www.oxfordlearnersdictionaries.com/definition/english/driving-while-intoxicated,C2,driving while intoxicated,lái xe khi say rượu,noun,/ˌdraɪvɪŋ waɪl ɪnˈtɒksɪkeɪtɪd/,
driving_under_the_influence,https://www.oxfordlearnersdictionaries.com/definition/english/driving-under-the-influence,C2,driving under the influence,lái xe dưới ảnh hưởng,noun,/ˌdraɪvɪŋ ʌndə ði ˈɪnfluəns/,
endangerment,https://www.oxfordlearnersdictionaries.com/definition/english/endangerment,C2,endangerment,sự nguy hiểm,noun,/ɪnˈdeɪndʒəmənt/,
fake,https://www.oxfordlearnersdictionaries.com/definition/english/fake_1,B2,fake,giả mạo,adjective,/feɪk/,
drunken_driving,https://www.oxfordlearnersdictionaries.com/definition/english/drunken-driving,C1,drunken driving,lái xe say rượu,noun,/ˌdrʌŋkən ˈdraɪvɪŋ/,
entrapment,https://www.oxfordlearnersdictionaries.com/definition/english/entrapment,C2,entrapment,sự mắc kẹt,noun,/ɪnˈtræpmənt/,
felony,https://www.oxfordlearnersdictionaries.com/definition/english/felony,C2,felony,trọng tội,noun,/ˈfeləni/,
fiddle,https://www.oxfordlearnersdictionaries.com/definition/english/fiddle_2,C2,fiddle,vĩ cầm,noun,/ˈfɪdl/,
forgery,https://www.oxfordlearnersdictionaries.com/definition/english/forgery,C1,forgery,sự giả mạo,noun,/ˈfɔːdʒəri/,
fraud,https://www.oxfordlearnersdictionaries.com/definition/english/fraud,B2,fraud,gian lận,noun,/frɔːd/,
false_imprisonment,https://www.oxfordlearnersdictionaries.com/definition/english/false-imprisonment,C2,false imprisonment,bỏ tù sai,noun,/ˌfɔːls ɪmˈprɪznmənt/,
gaslighting,https://www.oxfordlearnersdictionaries.com/definition/english/gaslighting,C2,gaslighting,đốt gas,noun,/ˈɡæslaɪtɪŋ/,
femicide,https://www.oxfordlearnersdictionaries.com/definition/english/femicide,C2,femicide,thuốc diệt phụ nữ,noun,/ˈfemɪsaɪd/,
genocide,https://www.oxfordlearnersdictionaries.com/definition/english/genocide,C1,genocide,sự diệt chủng,noun,/ˈdʒenəsaɪd/,
gaslight,https://www.oxfordlearnersdictionaries.com/definition/english/gaslight_2,C2,gaslight,đèn gas,verb,/ˈɡæslaɪt/,
graft,https://www.oxfordlearnersdictionaries.com/definition/english/graft_1,C2,graft,sự ghép,noun,/ɡrɑːft/,
hate_speech,https://www.oxfordlearnersdictionaries.com/definition/english/hate-speech,C1,hate speech,lời nói căm thù,noun,/ˈheɪt spiːtʃ/,
grievous_bodily_harm,https://www.oxfordlearnersdictionaries.com/definition/english/grievous-bodily-harm,C2,grievous bodily harm,tổn hại cơ thể nghiêm trọng,noun,/ˌɡriːvəs ˌbɒdɪli ˈhɑːm/,
heist,https://www.oxfordlearnersdictionaries.com/definition/english/heist_1,C2,heist,vụ cướp,noun,/haɪst/,
hijacking,https://www.oxfordlearnersdictionaries.com/definition/english/hijacking,C1,hijacking,cướp,noun,/ˈhaɪdʒækɪŋ/,
hold-up,https://www.oxfordlearnersdictionaries.com/definition/english/hold-up_2,C2,hold-up,đưa lên cao,noun,/ˈhəʊld ʌp/,
homicide,https://www.oxfordlearnersdictionaries.com/definition/english/homicide,C2,homicide,tội giết người,noun,/ˈhɒmɪsaɪd/,
honour_killing,https://www.oxfordlearnersdictionaries.com/definition/english/honour-killing,C2,honour killing,giết người vì danh dự,noun,/ˈɒnə kɪlɪŋ/,
housebreaking,https://www.oxfordlearnersdictionaries.com/definition/english/housebreaking,C2,housebreaking,phá nhà,noun,/ˈhaʊsbreɪkɪŋ/,
human_trafficking,https://www.oxfordlearnersdictionaries.com/definition/english/human-trafficking,C1,human trafficking,buôn người,noun,/ˌhjuːmən ˈtræfɪkɪŋ/,
high_treason,https://www.oxfordlearnersdictionaries.com/definition/english/high-treason,C2,high treason,tội phản quốc cao độ,noun,/ˌhaɪ ˈtriːzn/,
hustle,https://www.oxfordlearnersdictionaries.com/definition/english/hustle_2,C2,hustle,chen lấn,noun,/ˈhʌsl/,
gbh,https://www.oxfordlearnersdictionaries.com/definition/english/gbh,C2,GBH,GBH,abbreviation,/ˌdʒiː biː ˈeɪtʃ/,
identity_theft,https://www.oxfordlearnersdictionaries.com/definition/english/identity-theft,B2,identity theft,trộm danh tính,noun,/aɪˈdentəti θeft/,
grand_larceny,https://www.oxfordlearnersdictionaries.com/definition/english/grand-larceny,C2,grand larceny,vụ trộm lớn,noun,/ˌɡrænd ˈlɑːsəni/,
human_smuggling,https://www.oxfordlearnersdictionaries.com/definition/english/human-smuggling,C1,human smuggling,buôn lậu người,noun,/ˌhjuːmən ˈsmʌɡlɪŋ/,
grand_theft,https://www.oxfordlearnersdictionaries.com/definition/english/grand-theft,C2,grand theft,vụ trộm lớn,noun,/ˌɡrænd ˈθeft/,
indecent_exposure,https://www.oxfordlearnersdictionaries.com/definition/english/indecent-exposure,C2,indecent exposure,tiếp xúc không đứng đắn,noun,/ɪnˌdiːsnt ɪkˈspəʊʒə(r)/,
infanticide,https://www.oxfordlearnersdictionaries.com/definition/english/infanticide,C2,infanticide,tội giết trẻ sơ sinh,noun,/ɪnˈfæntɪsaɪd/,
joyride,https://www.oxfordlearnersdictionaries.com/definition/english/joyride,C2,joyride,niềm vui,noun,/ˈdʒɔɪraɪd/,
inside,https://www.oxfordlearnersdictionaries.com/definition/english/inside_4,C2,inside,bên trong,adjective,/ˈɪnsaɪd/,
job,https://www.oxfordlearnersdictionaries.com/definition/english/job_1,C1,job,công việc,noun,/dʒɒb/,
joyriding,https://www.oxfordlearnersdictionaries.com/definition/english/joyriding,C2,joyriding,cưỡi ngựa vui vẻ,noun,/ˈdʒɔɪraɪdɪŋ/,
incest,https://www.oxfordlearnersdictionaries.com/definition/english/incest,C2,incest,loạn luân,noun,/ˈɪnsest/,
juvenile_delinquency,https://www.oxfordlearnersdictionaries.com/definition/english/juvenile-delinquency,C2,juvenile delinquency,tội phạm vị thành niên,noun,/ˌdʒuːvənaɪl dɪˈlɪŋkwənsi/,
insider_trading,https://www.oxfordlearnersdictionaries.com/definition/english/insider-trading,C2,insider trading,giao dịch nội gián,noun,/ɪnˌsaɪdə ˈtreɪdɪŋ/,
involuntary_manslaughter,https://www.oxfordlearnersdictionaries.com/definition/english/involuntary-manslaughter,C2,involuntary manslaughter,ngộ sát không tự nguyện,noun,/ɪnˌvɒləntri ˈmænslɔːtə(r)/,
kidnapping,https://www.oxfordlearnersdictionaries.com/definition/english/kidnapping,C1,kidnapping,bắt cóc,noun,/ˈkɪdnæpɪŋ/,
killing,https://www.oxfordlearnersdictionaries.com/definition/english/killing_1,B1,killing,giết chóc,noun,/ˈkɪlɪŋ/,
larceny,https://www.oxfordlearnersdictionaries.com/definition/english/larceny,C2,larceny,sự ăn trộm,noun,/ˈlɑːsəni/,
libel,https://www.oxfordlearnersdictionaries.com/definition/english/libel_1,C2,libel,sự phỉ báng,noun,/ˈlaɪbl/,
malfeasance,https://www.oxfordlearnersdictionaries.com/definition/english/malfeasance,C2,malfeasance,sự sai trái,noun,/ˌmælˈfiːzns/,
kerb-crawling,https://www.oxfordlearnersdictionaries.com/definition/english/kerb-crawling,C2,kerb-crawling,bò trên lề đường,noun,/ˈkɜːb krɔːlɪŋ/,
manslaughter,https://www.oxfordlearnersdictionaries.com/definition/english/manslaughter,C2,manslaughter,ngộ sát,noun,/ˈmænslɔːtə(r)/,
matricide,https://www.oxfordlearnersdictionaries.com/definition/english/matricide,C2,matricide,sự giết mẹ,noun,/ˈmætrɪsaɪd/,
mugging,https://www.oxfordlearnersdictionaries.com/definition/english/mugging,C1,mugging,ăn trộm,noun,/ˈmʌɡɪŋ/,
modern_slavery,https://www.oxfordlearnersdictionaries.com/definition/english/modern-slavery,C1,modern slavery,chế độ nô lệ hiện đại,noun,/ˌmɒdn ˈsleɪvəri/,
murder,https://www.oxfordlearnersdictionaries.com/definition/english/murder_1,B1,murder,giết người,noun,/ˈmɜːdə(r)/,
offence,https://www.oxfordlearnersdictionaries.com/definition/english/offence,B2,offence,sự xúc phạm,noun,/əˈfens/,
money_laundering,https://www.oxfordlearnersdictionaries.com/definition/english/money-laundering,C2,money laundering,rửa tiền,noun,/ˈmʌni lɔːndərɪŋ/,
lese-majesty,https://www.oxfordlearnersdictionaries.com/definition/english/lese-majesty,C2,lese-majesty,tội hèn hạ,noun,/ˌliːz ˈmædʒəsti/,
looting,https://www.oxfordlearnersdictionaries.com/definition/english/looting,C2,looting,cướp bóc,noun,/ˈluːtɪŋ/,
misdemeanour,https://www.oxfordlearnersdictionaries.com/definition/english/misdemeanour,C2,misdemeanour,tội nhẹ,noun,/ˌmɪsdɪˈmiːnə(r)/,
organized_crime,https://www.oxfordlearnersdictionaries.com/definition/english/organized-crime,C1,organized crime,tội phạm có tổ chức,noun,/ˌɔːɡənaɪzd ˈkraɪm/,
perjury,https://www.oxfordlearnersdictionaries.com/definition/english/perjury,C2,perjury,khai man,noun,/ˈpɜːdʒəri/,
people_smuggling,https://www.oxfordlearnersdictionaries.com/definition/english/people-smuggling,C1,people smuggling,buôn lậu người,noun,/ˈpiːpl smʌɡlɪŋ/,
patricide,https://www.oxfordlearnersdictionaries.com/definition/english/patricide,C2,patricide,kẻ giết cha,noun,/ˈpætrɪsaɪd/,
piracy,https://www.oxfordlearnersdictionaries.com/definition/english/piracy,C1,piracy,cướp biển,noun,/ˈpaɪrəsi/,
petty_larceny,https://www.oxfordlearnersdictionaries.com/definition/english/petty-larceny,C2,petty larceny,trộm cắp vặt,noun,/ˌpeti ˈlɑːsəni/,
possession,https://www.oxfordlearnersdictionaries.com/definition/english/possession,C2,possession,chiếm hữu,noun,/pəˈzeʃn/,
protection,https://www.oxfordlearnersdictionaries.com/definition/english/protection,C2,protection,sự bảo vệ,noun,/prəˈtekʃn/,
premeditated,https://www.oxfordlearnersdictionaries.com/definition/english/premeditated,C2,premeditated,có tính toán trước,adjective,/ˌpriːˈmedɪteɪtɪd/,
rape,https://www.oxfordlearnersdictionaries.com/definition/english/rape_1,C1,rape,hiếp dâm,noun,/reɪp/,
pilferage,https://www.oxfordlearnersdictionaries.com/definition/english/pilferage,C2,pilferage,sự ăn trộm,noun,/ˈpɪlfərɪdʒ/,
robbery,https://www.oxfordlearnersdictionaries.com/definition/english/robbery,B2,robbery,cướp,noun,/ˈrɒbəri/,
scam,https://www.oxfordlearnersdictionaries.com/definition/english/scam_1,C1,scam,lừa đảo,noun,/skæm/,
people_trafficking,https://www.oxfordlearnersdictionaries.com/definition/english/people-trafficking,C1,people trafficking,buôn người,noun,/ˈpiːpl træfɪkɪŋ/,
rustling,https://www.oxfordlearnersdictionaries.com/definition/english/rustling,C2,rustling,xào xạc,noun,/ˈrʌslɪŋ/,
scam,https://www.oxfordlearnersdictionaries.com/definition/english/scam_2,C1,scam,lừa đảo,verb,/skæm/,
serious,https://www.oxfordlearnersdictionaries.com/definition/english/serious,A2,serious,nghiêm trọng,adjective,/ˈsɪəriəs/,
regicide,https://www.oxfordlearnersdictionaries.com/definition/english/regicide,C2,regicide,tự sát,noun,/ˈredʒɪsaɪd/,
romance_scam,https://www.oxfordlearnersdictionaries.com/definition/english/romance-scam,C2,romance scam,lừa đảo lãng mạn,noun,/rəʊˈmæns skæm/,
stabbing,https://www.oxfordlearnersdictionaries.com/definition/english/stabbing_1,C1,stabbing,đâm,noun,/ˈstæbɪŋ/,
slander,https://www.oxfordlearnersdictionaries.com/definition/english/slander_1,C2,slander,vu khống,noun,/ˈslɑːndə(r)/,
speeding,https://www.oxfordlearnersdictionaries.com/definition/english/speeding,B2,speeding,tăng tốc,noun,/ˈspiːdɪŋ/,
smuggling,https://www.oxfordlearnersdictionaries.com/definition/english/smuggling,C1,smuggling,buôn lậu,noun,/ˈsmʌɡlɪŋ/,
stalking,https://www.oxfordlearnersdictionaries.com/definition/english/stalking,C2,stalking,rình rập,noun,/ˈstɔːkɪŋ/,
shoplifting,https://www.oxfordlearnersdictionaries.com/definition/english/shoplifting,B2,shoplifting,trộm cắp trong cửa hàng,noun,/ˈʃɒplɪftɪŋ/,
social_engineering,https://www.oxfordlearnersdictionaries.com/definition/english/social-engineering,C2,social engineering,kỹ thuật xã hội,noun,/ˌsəʊʃl endʒɪˈnɪərɪŋ/,
statutory_offence,https://www.oxfordlearnersdictionaries.com/definition/english/statutory-offence,C2,statutory offence,vi phạm pháp luật,noun,/ˌstætʃətri əˈfens/,
swindle,https://www.oxfordlearnersdictionaries.com/definition/english/swindle_2,C2,swindle,lừa đảo,noun,/ˈswɪndl/,
suicide,https://www.oxfordlearnersdictionaries.com/definition/english/suicide,C1,suicide,tự tử,noun,/ˈsuːɪsaɪd/,
terror,https://www.oxfordlearnersdictionaries.com/definition/english/terror,C1,terror,khủng bố,noun,/ˈterə(r)/,
stick-up,https://www.oxfordlearnersdictionaries.com/definition/english/stick-up_2,C2,stick-up,dính lên,noun,/ˈstɪk ʌp/,
statutory_rape,https://www.oxfordlearnersdictionaries.com/definition/english/statutory-rape,C2,statutory rape,hiếp dâm theo luật định,noun,/ˌstætʃətri ˈreɪp/,
thievery,https://www.oxfordlearnersdictionaries.com/definition/english/thievery,C2,thievery,trộm cắp,noun,/ˈθiːvəri/,
terrorism,https://www.oxfordlearnersdictionaries.com/definition/english/terrorism,B2,terrorism,khủng bố,noun,/ˈterərɪzəm/,
theft,https://www.oxfordlearnersdictionaries.com/definition/english/theft,B2,theft,trộm cắp,noun,/θeft/,
thuggery,https://www.oxfordlearnersdictionaries.com/definition/english/thuggery,C2,thuggery,côn đồ,noun,/ˈθʌɡəri/,
traffic,https://www.oxfordlearnersdictionaries.com/definition/english/traffic_2,B2,traffic,giao thông,verb,/ˈtræfɪk/,
trafficking,https://www.oxfordlearnersdictionaries.com/definition/english/trafficking,C1,trafficking,buôn bán,noun,/ˈtræfɪkɪŋ/,
treason,https://www.oxfordlearnersdictionaries.com/definition/english/treason,C2,treason,sự phản quốc,noun,/ˈtriːzn/,
treasonable,https://www.oxfordlearnersdictionaries.com/definition/english/treasonable,C2,treasonable,có thể phản bội,adjective,/ˈtriːzənəbl/,
trespass,https://www.oxfordlearnersdictionaries.com/definition/english/trespass_2,C2,trespass,xâm phạm,noun,/ˈtrespəs/,
tax_evasion,https://www.oxfordlearnersdictionaries.com/definition/english/tax-evasion,C2,tax evasion,trốn thuế,noun,/ˈtæks ɪveɪʒn/,
vice,https://www.oxfordlearnersdictionaries.com/definition/english/vice_1,C1,vice,phó,noun,/vaɪs/,
violence,https://www.oxfordlearnersdictionaries.com/definition/english/violence,B2,violence,bạo lực,noun,/ˈvaɪələns/,
violent,https://www.oxfordlearnersdictionaries.com/definition/english/violent,B1,violent,hung bạo,adjective,/ˈvaɪələnt/,
unlawful_killing,https://www.oxfordlearnersdictionaries.com/definition/english/unlawful-killing,C2,unlawful killing,giết người trái pháp luật,noun,/ʌnˌlɔːfl ˈkɪlɪŋ/,
vandalism,https://www.oxfordlearnersdictionaries.com/definition/english/vandalism,B2,vandalism,sự phá hoại,noun,/ˈvændəlɪzəm/,
vagrancy,https://www.oxfordlearnersdictionaries.com/definition/english/vagrancy,C2,vagrancy,sự lang thang,noun,/ˈveɪɡrənsi/,
wrong,https://www.oxfordlearnersdictionaries.com/definition/english/wrong_3,B1,wrong,sai,noun,/rɒŋ/,
witness_tampering,https://www.oxfordlearnersdictionaries.com/definition/english/witness-tampering,C2,witness tampering,giả mạo nhân chứng,noun,/ˈwɪtnəs tæmpərɪŋ/,
voluntary_manslaughter,https://www.oxfordlearnersdictionaries.com/definition/english/voluntary-manslaughter,C2,voluntary manslaughter,ngộ sát tự nguyện,noun,/ˌvɒləntri ˈmænslɔːtə(r)/,
war_crime,https://www.oxfordlearnersdictionaries.com/definition/english/war-crime,B2,war crime,tội ác chiến tranh,noun,/ˈwɔː kraɪm/,
