id,url,levels,word,translation,part_of_speech,ipa,audio_link
lgbtqia+,https://www.oxfordlearnersdictionaries.com/definition/english/lgbtqia_2,C2,LGBTQIA+,LGBTQIA+,abbreviation,/ˌel dʒiː ˌbiː tiː ˌkjuː aɪ eɪ ˈplʌs/,
pansexual,https://www.oxfordlearnersdictionaries.com/definition/english/pansexual_1,C2,pansexual,toàn tính,adjective,/ˌpænˈsekʃuəl/,
mx,https://www.oxfordlearnersdictionaries.com/definition/english/mx,C2,Mx,Mx,abbreviation,/mɪks/,
misgender,https://www.oxfordlearnersdictionaries.com/definition/english/misgender,C2,misgender,người chuyển giới,verb,/ˌmɪsˈdʒendə(r)/,
pansexual,https://www.oxfordlearnersdictionaries.com/definition/english/pansexual_2,C2,pansexual,toàn tính,noun,/ˌpænˈsekʃuəl/,
non-binary,https://www.oxfordlearnersdictionaries.com/definition/english/non-binary,C2,non-binary,phi nhị phân,adjective,/ˌnɒn ˈbaɪnəri/,
out,https://www.oxfordlearnersdictionaries.com/definition/english/out_3,C2,out,ngoài,adjective,/aʊt/,
preferred_pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/preferred-pronoun,C1,preferred pronoun,đại từ ưa thích,noun,/prɪˌfɜːd ˈprəʊnaʊn/,
pansexuality,https://www.oxfordlearnersdictionaries.com/definition/english/pansexuality,C2,pansexuality,toàn tính,noun,/ˌpænˌsekʃuˈæləti/,
microaggression,https://www.oxfordlearnersdictionaries.com/definition/english/microaggression,C2,microaggression,vi phạm,noun,/ˈmaɪkrəʊəɡreʃn/,
queer,https://www.oxfordlearnersdictionaries.com/definition/english/queer_1,C2,queer,kỳ lạ,adjective,/kwɪə(r)/,
queerness,https://www.oxfordlearnersdictionaries.com/definition/english/queerness,C2,queerness,sự kỳ lạ,noun,/ˈkwɪənəs/,
straight,https://www.oxfordlearnersdictionaries.com/definition/english/straight_2,C1,straight,thẳng,adjective,/streɪt/,
toxic_masculinity,https://www.oxfordlearnersdictionaries.com/definition/english/toxic-masculinity,C2,toxic masculinity,nam tính độc hại,noun,/ˌtɒksɪk mæskjəˈlɪnəti/,
sexuality,https://www.oxfordlearnersdictionaries.com/definition/english/sexuality,C1,sexuality,tình dục,noun,/ˌsekʃuˈæləti/,
trans,https://www.oxfordlearnersdictionaries.com/definition/english/trans_1,C1,trans,chuyển giới,adjective,/trænz/,
transgender,https://www.oxfordlearnersdictionaries.com/definition/english/transgender,C1,transgender,chuyển giới,adjective,/trænzˈdʒendə(r)/,
transsexual,https://www.oxfordlearnersdictionaries.com/definition/english/transsexual,C2,transsexual,chuyển đổi giới tính,noun,/trænzˈsekʃuəl/,
transvestite,https://www.oxfordlearnersdictionaries.com/definition/english/transvestite,C2,transvestite,người chuyển giới,noun,/trænzˈvestaɪt/,
woman,https://www.oxfordlearnersdictionaries.com/definition/english/woman,A1,woman,đàn bà,noun,/ˈwʊmən/,
third_gender,https://www.oxfordlearnersdictionaries.com/definition/english/third-gender,C2,third gender,giới tính thứ ba,noun,/ˌθɜːd ˈdʒendə(r)/,
transvestism,https://www.oxfordlearnersdictionaries.com/definition/english/transvestism,C2,transvestism,chủ nghĩa chuyển giới,noun,/trænzˈvestɪzəm/,
