id,url,levels,word,translation,part_of_speech,ipa,audio_link
crack,https://www.oxfordlearnersdictionaries.com/definition/english/crack_1,C2,crack,nứt,verb,/kræk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cra/crack/crack__gb_1.mp3
crime_scene,https://www.oxfordlearnersdictionaries.com/definition/english/crime-scene,B1,crime scene,hiện trường vụ án,noun,/ˈkraɪm siːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cri/crime/crime_scene_1_gb_1.mp3
crackdown,https://www.oxfordlearnersdictionaries.com/definition/english/crackdown,C1,crackdown,đàn áp,noun,/ˈkrækdaʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cra/crack/crackdown__gb_1.mp3
crime_lab,https://www.oxfordlearnersdictionaries.com/definition/english/crime-lab,B2,crime lab,phòng thí nghiệm tội phạm,noun,/ˈkraɪm læb/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cri/crime/crime_lab_1_gb_1.mp3
counterterrorist,https://www.oxfordlearnersdictionaries.com/definition/english/counterterrorist,C2,counterterrorist,người chống khủng bố,adjective,/ˌkaʊntəˈterərɪst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cou/count/counter_terrorist_1_gb_1.mp3
counterterrorism,https://www.oxfordlearnersdictionaries.com/definition/english/counterterrorism,C2,counterterrorism,chống khủng bố,noun,/ˌkaʊntəˈterərɪzəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cou/count/counter_terrorism_1_gb_1.mp3
detain,https://www.oxfordlearnersdictionaries.com/definition/english/detain,C1,detain,giam,verb,/dɪˈteɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/det/detai/detain__gb_1.mp3
criminology,https://www.oxfordlearnersdictionaries.com/definition/english/criminology,C2,criminology,tội phạm học,noun,/ˌkrɪmɪˈnɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cri/crimi/criminology__gb_1.mp3
customs,https://www.oxfordlearnersdictionaries.com/definition/english/customs,C2,customs,hải quan,noun,/ˈkʌstəmz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cus/custo/customs__gb_1.mp3
crime-busting,https://www.oxfordlearnersdictionaries.com/definition/english/crime-busting,C2,crime-busting,truy bắt tội phạm,adjective,/ˈkraɪm bʌstɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cri/crime/crime_busting_1_gb_1.mp3
detective_work,https://www.oxfordlearnersdictionaries.com/definition/english/detective-work,B1,detective work,công việc thám tử,noun,/dɪˈtektɪv wɜːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/det/detec/detective_work_1_gb_1.mp3
detective,https://www.oxfordlearnersdictionaries.com/definition/english/detective,A2,detective,thám tử,noun,/dɪˈtektɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/det/detec/detective__gb_1.mp3
evidence,https://www.oxfordlearnersdictionaries.com/definition/english/evidence_1,A2,evidence,chứng cớ,noun,/ˈevɪdəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/evi/evide/evidence__gb_2.mp3
dna_fingerprinting,https://www.oxfordlearnersdictionaries.com/definition/english/dna-fingerprinting,C2,DNA fingerprinting,dấu vân tay DNA,noun,/ˌdiː en eɪ ˈfɪŋɡəprɪntɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dna/dna_f/dna_fingerprinting_1_gb_1.mp3
e-fit™,https://www.oxfordlearnersdictionaries.com/definition/english/e-fittm,C2,E-fit™,E-fit™,noun,/ˈiː fɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/e_f/e_fit/e_fit_1_gb_1.mp3
fingerprinting,https://www.oxfordlearnersdictionaries.com/definition/english/fingerprinting,C1,fingerprinting,dấu vân tay,noun,/ˈfɪŋɡəprɪntɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/finge/fingerprinting__gb_1.mp3
forensics,https://www.oxfordlearnersdictionaries.com/definition/english/forensics,C1,forensics,pháp y,noun,/fəˈrenzɪks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/foren/forensics__gb_3.mp3
fingerprint,https://www.oxfordlearnersdictionaries.com/definition/english/fingerprint_2,C1,fingerprint,dấu vân tay,verb,/ˈfɪŋɡəprɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/finge/fingerprint__gb_1.mp3
forensic,https://www.oxfordlearnersdictionaries.com/definition/english/forensic,C1,forensic,pháp y,adjective,/fəˈrenzɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/foren/forensic__gb_2.mp3
exhibit,https://www.oxfordlearnersdictionaries.com/definition/english/exhibit_2,B2,exhibit,triển lãm,noun,/ɪɡˈzɪbɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exh/exhib/exhibit__gb_3.mp3
eyewitness,https://www.oxfordlearnersdictionaries.com/definition/english/eyewitness,B2,eyewitness,nhân chứng,noun,/ˈaɪwɪtnəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eye/eyewi/eyewitness__gb_1.mp3
grass,https://www.oxfordlearnersdictionaries.com/definition/english/grass_1,C2,grass,cỏ,noun,/ɡrɑːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gra/grass/grass_1_gb_1.mp3
handcuff,https://www.oxfordlearnersdictionaries.com/definition/english/handcuff,C2,handcuff,còng tay,verb,/ˈhændkʌf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/han/handc/handcuff__gb_1.mp3
grass,https://www.oxfordlearnersdictionaries.com/definition/english/grass_2,C2,grass,cỏ,verb,/ɡrɑːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gra/grass/grass_1_gb_1.mp3
handcuffs,https://www.oxfordlearnersdictionaries.com/definition/english/handcuffs,C1,handcuffs,còng tay,noun,/ˈhændkʌfs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/han/handc/handcuffs__gb_1.mp3
hold,https://www.oxfordlearnersdictionaries.com/definition/english/hold_1,B2,hold,giữ,verb,/həʊld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hol/hold_/hold__gb_1.mp3
genetic_fingerprint,https://www.oxfordlearnersdictionaries.com/definition/english/genetic-fingerprint,C2,genetic fingerprint,dấu vân tay di truyền,noun,/dʒəˌnetɪk ˈfɪŋɡəprɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gen/genet/genetic_fingerprint_1_gb_1.mp3
genetic_fingerprinting,https://www.oxfordlearnersdictionaries.com/definition/english/genetic-fingerprinting,C2,genetic fingerprinting,dấu vân tay di truyền,noun,/dʒəˌnetɪk ˈfɪŋɡəprɪntɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gen/genet/genetic_fingerprinting_1_gb_1.mp3
identify,https://www.oxfordlearnersdictionaries.com/definition/english/identify,A2,identify,nhận dạng,verb,/aɪˈdentɪfaɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ide/ident/identify__gb_2.mp3
fingerprint,https://www.oxfordlearnersdictionaries.com/definition/english/fingerprint_1,C1,fingerprint,dấu vân tay,noun,/ˈfɪŋɡəprɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/finge/fingerprint__gb_1.mp3
incriminate,https://www.oxfordlearnersdictionaries.com/definition/english/incriminate,C2,incriminate,buộc tội,verb,/ɪnˈkrɪmɪneɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inc/incri/incriminate__gb_1.mp3
inform,https://www.oxfordlearnersdictionaries.com/definition/english/inform,B2,inform,thông báo,verb,/ɪnˈfɔːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inf/infor/inform__gb_1.mp3
identikit™,https://www.oxfordlearnersdictionaries.com/definition/english/identikittm,C2,Identikit™,Nhận dạng™,noun,/aɪˈdentɪkɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ide/ident/identikit__gb_1.mp3
incident_room,https://www.oxfordlearnersdictionaries.com/definition/english/incident-room,C2,incident room,phòng sự cố,noun,/ˈɪnsɪdənt ruːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inc/incid/incident_room_1_gb_1.mp3
informant,https://www.oxfordlearnersdictionaries.com/definition/english/informant,C2,informant,người cung cấp thông tin,noun,/ɪnˈfɔːmənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inf/infor/informant__gb_1.mp3
incriminating,https://www.oxfordlearnersdictionaries.com/definition/english/incriminating,C2,incriminating,buộc tội,adjective,/ɪnˈkrɪmɪneɪtɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inc/incri/incriminating__gb_1.mp3
incrimination,https://www.oxfordlearnersdictionaries.com/definition/english/incrimination,C2,incrimination,sự buộc tội,noun,/ɪnˌkrɪmɪˈneɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inc/incri/incrimination__gb_1.mp3
inspection,https://www.oxfordlearnersdictionaries.com/definition/english/inspection,C1,inspection,điều tra,noun,/ɪnˈspekʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ins/inspe/inspection__gb_1.mp3
inspect,https://www.oxfordlearnersdictionaries.com/definition/english/inspect,C1,inspect,thanh tra,verb,/ɪnˈspekt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ins/inspe/inspect__gb_1.mp3
investigate,https://www.oxfordlearnersdictionaries.com/definition/english/investigate,B1,investigate,khảo sát,verb,/ɪnˈvestɪɡeɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/inves/investigate__gb_2.mp3
investigation,https://www.oxfordlearnersdictionaries.com/definition/english/investigation,B2,investigation,cuộc điều tra,noun,/ɪnˌvestɪˈɡeɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/inves/investigation__gb_2.mp3
investigator,https://www.oxfordlearnersdictionaries.com/definition/english/investigator,C1,investigator,người điều tra,noun,/ɪnˈvestɪɡeɪtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/inves/investigator__gb_1.mp3
lie_detector,https://www.oxfordlearnersdictionaries.com/definition/english/lie-detector,C1,lie detector,máy phát hiện nói dối,noun,/ˈlaɪ dɪtektə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lie/lie_d/lie_detector_1_gb_1.mp3
line-up,https://www.oxfordlearnersdictionaries.com/definition/english/line-up_2,C2,line-up,xếp hàng,noun,/ˈlaɪn ʌp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lin/line_/line_up_1_gb_1.mp3
mugshot,https://www.oxfordlearnersdictionaries.com/definition/english/mugshot,C2,mugshot,ảnh chụp,noun,/ˈmʌɡʃɒt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mug/mugsh/mugshot__gb_1.mp3
manhunt,https://www.oxfordlearnersdictionaries.com/definition/english/manhunt,C2,manhunt,truy lùng,noun,/ˈmænhʌnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/manhu/manhunt__gb_1.mp3
mystery,https://www.oxfordlearnersdictionaries.com/definition/english/mystery,B1,mystery,bí ẩn,noun,/ˈmɪstri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/myste/mystery__gb_1.mp3
perp_walk,https://www.oxfordlearnersdictionaries.com/definition/english/perp-walk,C2,perp walk,đi dạo,noun,/ˈpɜːp wɔːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/per/perp_/perp_walk_1_gb_1.mp3
open-and-shut_case,https://www.oxfordlearnersdictionaries.com/definition/english/open-and-shut-case,C2,open-and-shut case,hộp đóng mở,noun,/ˌəʊpən ən ʃʌt ˈkeɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ope/open_/open_and_shut_case_1_gb_1.mp3
person_of_interest,https://www.oxfordlearnersdictionaries.com/definition/english/person,C2,person of interest,người quan tâm,noun,/ˈpɜːsn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/per/perso/person__gb_2.mp3
missing_person,https://www.oxfordlearnersdictionaries.com/definition/english/missing-person,B2,missing person,người mất tích,noun,/ˌmɪsɪŋ ˈpɜːsn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/missi/missing_person_1_gb_1.mp3
polygraph,https://www.oxfordlearnersdictionaries.com/definition/english/polygraph,C2,polygraph,máy đo nói dối,noun,/ˈpɒliɡrɑːf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pol/polyg/polygraph__gb_2.mp3
post-mortem,https://www.oxfordlearnersdictionaries.com/definition/english/post-mortem,C2,post-mortem,khám nghiệm tử thi,noun,/ˌpəʊst ˈmɔːtəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pos/post_/post_mortem_1_gb_1.mp3
pursue,https://www.oxfordlearnersdictionaries.com/definition/english/pursue,B2,pursue,theo đuổi,verb,/pəˈsjuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pur/pursu/pursue__gb_1.mp3
pursuit,https://www.oxfordlearnersdictionaries.com/definition/english/pursuit,C1,pursuit,theo đuổi,noun,/pəˈsjuːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pur/pursu/pursuit__gb_2.mp3
raid,https://www.oxfordlearnersdictionaries.com/definition/english/raid_1,C1,raid,cuộc đột kích,noun,/reɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rai/raid_/raid__gb_1.mp3
photofit,https://www.oxfordlearnersdictionaries.com/definition/english/photofit,C2,photofit,chụp ảnh,noun,/ˈfəʊtəʊfɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pho/photo/photofit__gb_1.mp3
private_detective,https://www.oxfordlearnersdictionaries.com/definition/english/private-detective,B2,private detective,thám tử tư,noun,/ˌpraɪvət dɪˈtektɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pri/priva/private_detective_1_gb_1.mp3
raid,https://www.oxfordlearnersdictionaries.com/definition/english/raid_2,C1,raid,cuộc đột kích,verb,/reɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rai/raid_/raid__gb_1.mp3
questioning,https://www.oxfordlearnersdictionaries.com/definition/english/questioning_1,B2,questioning,tra hỏi,noun,/ˈkwestʃənɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/q/que/quest/questioning__gb_1.mp3
scene,https://www.oxfordlearnersdictionaries.com/definition/english/scene,A2,scene,bối cảnh,noun,/siːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sce/scene/scene__gb_1.mp3
question,https://www.oxfordlearnersdictionaries.com/definition/english/question_2,A2,question,câu hỏi,verb,/ˈkwestʃən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/q/que/quest/question__gb_2.mp3
report,https://www.oxfordlearnersdictionaries.com/definition/english/report_2,A2,report,báo cáo,verb,/rɪˈpɔːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rep/repor/report__gb_2.mp3
scotland_yard,https://www.oxfordlearnersdictionaries.com/definition/english/scotland-yard,C2,Scotland Yard,Sân Scotland,noun,/ˌskɒtlənd ˈjɑːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sco/scotl/scotland_yard_1_gb_1.mp3
seize,https://www.oxfordlearnersdictionaries.com/definition/english/seize,C1,seize,nắm bắt,verb,/siːz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sei/seize/seize__gb_1.mp3
scene-of-crime,https://www.oxfordlearnersdictionaries.com/definition/english/scene-of-crime,C2,scene-of-crime,hiện trường vụ án,adjective,/ˌsiːn əv ˈkraɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sce/scene/scene_of_crime_1_gb_1.mp3
stake_out,https://www.oxfordlearnersdictionaries.com/definition/english/stake-out_1,C2,stake out,tham gia,phrasal verb,,
special_branch,https://www.oxfordlearnersdictionaries.com/definition/english/special-branch,C2,Special Branch,Chi nhánh đặc biệt,noun,/ˈspeʃl brɑːntʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/speci/special_branch_1_gb_1.mp3
stake-out,https://www.oxfordlearnersdictionaries.com/definition/english/stake-out_2,C2,stake-out,theo dõi,noun,/ˈsteɪk aʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/stake/stake_out_1_gb_1.mp3
solve,https://www.oxfordlearnersdictionaries.com/definition/english/solve,A2,solve,gỡ rối,verb,/sɒlv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solve/solve__gb_2.mp3
strip_search,https://www.oxfordlearnersdictionaries.com/definition/english/strip-search_1,C2,strip search,tìm kiếm dải,noun,/ˈstrɪp sɜːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/str/strip/strip_search_1_gb_1.mp3
strip-search,https://www.oxfordlearnersdictionaries.com/definition/english/strip-search_2,C2,strip-search,tìm kiếm dải,verb,/ˈstrɪp sɜːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/str/strip/strip_search_1_gb_1.mp3
security_risk,https://www.oxfordlearnersdictionaries.com/definition/english/security-risk,C1,security risk,rủi ro bảo mật,noun,/sɪˈkjʊərəti rɪsk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sec/secur/security_risk_1_gb_1.mp3
surrender,https://www.oxfordlearnersdictionaries.com/definition/english/surrender_1,C1,surrender,đầu hàng,verb,/səˈrendə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sur/surre/surrender__gb_1.mp3
surveillance,https://www.oxfordlearnersdictionaries.com/definition/english/surveillance,C1,surveillance,giám sát,noun,/sɜːˈveɪləns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sur/surve/surveillance__gb_1.mp3
suspect,https://www.oxfordlearnersdictionaries.com/definition/english/suspect_1,B2,suspect,nghi ngờ,verb,/səˈspekt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sus/suspe/suspect__gb_3.mp3
tip_off,https://www.oxfordlearnersdictionaries.com/definition/english/tip-off_1,C2,tip off,mách nước,phrasal verb,,
trace,https://www.oxfordlearnersdictionaries.com/definition/english/trace_1,B2,trace,dấu vết,verb,/treɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trace/trace__gb_2.mp3
undercover,https://www.oxfordlearnersdictionaries.com/definition/english/undercover_1,C1,undercover,bí mật,adjective,/ˌʌndəˈkʌvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undercover__gb_1.mp3
tip-off,https://www.oxfordlearnersdictionaries.com/definition/english/tip-off_2,C2,tip-off,tiền boa,noun,/ˈtɪp ɒf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tip/tip_o/tip_off_1_gb_1.mp3
uncover,https://www.oxfordlearnersdictionaries.com/definition/english/uncover,C1,uncover,khám phá,verb,/ʌnˈkʌvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncov/uncover__gb_1.mp3
undercover,https://www.oxfordlearnersdictionaries.com/definition/english/undercover_2,C1,undercover,bí mật,adverb,/ˌʌndəˈkʌvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undercover__gb_1.mp3
tipster,https://www.oxfordlearnersdictionaries.com/definition/english/tipster,C2,tipster,người mách nước,noun,/ˈtɪpstə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tip/tipst/tipster__gb_1.mp3
vigilantism,https://www.oxfordlearnersdictionaries.com/definition/english/vigilantism,C2,vigilantism,chủ nghĩa cảnh giác,noun,/ˌvɪdʒɪˈlæntɪzəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vig/vigil/vigilantism__gb_1.mp3
wanted,https://www.oxfordlearnersdictionaries.com/definition/english/wanted,C2,wanted,muốn,adjective,/ˈwɒntɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wan/wante/wanted__gb_1.mp3
witness,https://www.oxfordlearnersdictionaries.com/definition/english/witness_2,B2,witness,nhân chứng,verb,/ˈwɪtnəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wit/witne/witness__gb_2.mp3
witness,https://www.oxfordlearnersdictionaries.com/definition/english/witness_1,B2,witness,nhân chứng,noun,/ˈwɪtnəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wit/witne/witness__gb_2.mp3
vigilante,https://www.oxfordlearnersdictionaries.com/definition/english/vigilante,C2,vigilante,người cảnh giác,noun,/ˌvɪdʒɪˈlænti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vig/vigil/vigilante__gb_1.mp3
