id,url,levels,word,translation,part_of_speech,ipa,audio_link
interrogatory,https://www.oxfordlearnersdictionaries.com/definition/english/interrogatory_2,C2,interrogatory,thẩm vấn,noun,/ˌɪntəˈrɒɡətri/,
legal_proceedings,https://www.oxfordlearnersdictionaries.com/definition/english/legal-proceedings,C1,legal proceedings,thủ tục tố tụng,noun,/ˈliːɡl prəsiːdɪŋz/,
marriage,https://www.oxfordlearnersdictionaries.com/definition/english/marriage,B1,marriage,kết hôn,noun,/ˈmærɪdʒ/,
nullify,https://www.oxfordlearnersdictionaries.com/definition/english/nullify,C2,nullify,vô hiệu hóa,verb,/ˈnʌlɪfaɪ/,
proceeding,https://www.oxfordlearnersdictionaries.com/definition/english/proceeding,C1,proceeding,tiến hành,noun,/prəˈsiːdɪŋ/,
pursue,https://www.oxfordlearnersdictionaries.com/definition/english/pursue,B2,pursue,theo đuổi,verb,/pəˈsjuː/,
record,https://www.oxfordlearnersdictionaries.com/definition/english/record_2,C2,record,ghi,verb,/rɪˈkɔːd/,
recuse,https://www.oxfordlearnersdictionaries.com/definition/english/recuse,C2,recuse,tái sử dụng,verb,/rɪˈkjuːz/,
represent,https://www.oxfordlearnersdictionaries.com/definition/english/represent,B1,represent,đại diện,verb,/ˌreprɪˈzent/,
process,https://www.oxfordlearnersdictionaries.com/definition/english/process1_1,A2,process,quá trình,noun,/ˈprəʊses/,
representation,https://www.oxfordlearnersdictionaries.com/definition/english/representation,C1,representation,đại diện,noun,/ˌreprɪzenˈteɪʃn/,
sanction,https://www.oxfordlearnersdictionaries.com/definition/english/sanction_1,C2,sanction,sự trừng phạt,noun,/ˈsæŋkʃn/,
notarize,https://www.oxfordlearnersdictionaries.com/definition/english/notarize,C2,notarize,công chứng,verb,/ˈnəʊtəraɪz/,
sanction,https://www.oxfordlearnersdictionaries.com/definition/english/sanction_2,C2,sanction,sự trừng phạt,verb,/ˈsæŋkʃn/,
seizure,https://www.oxfordlearnersdictionaries.com/definition/english/seizure,C2,seizure,co giật,noun,/ˈsiːʒə(r)/,
sue,https://www.oxfordlearnersdictionaries.com/definition/english/sue_1,C1,sue,kiện,verb,/suː/,
vest_in,https://www.oxfordlearnersdictionaries.com/definition/english/vest-in,C2,vest in,mặc vest vào,phrasal verb,,
void,https://www.oxfordlearnersdictionaries.com/definition/english/void_3,C2,void,trống rỗng,verb,/vɔɪd/,
