id,url,levels,word,translation,part_of_speech,ipa,audio_link
divali,https://www.oxfordlearnersdictionaries.com/definition/english/divali,B2,Divali,Divali,noun,/dɪˈvɑːli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/div/dival/divali_1_gb_2.mp3
diwali,https://www.oxfordlearnersdictionaries.com/definition/english/diwali,B2,Diwali,Diwali,noun,/dɪˈwɑːli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/diw/diwal/diwali_1_gb_1.mp3
day_of_atonement,https://www.oxfordlearnersdictionaries.com/definition/english/the-day-of-atonement,C2,Day of Atonement,Ngày Chuộc Tội,noun,/ðə ˌdeɪ əv əˈtəʊnmənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/the/the_d/the_day_of_atonement_1_gb_1.mp3
christmas_carol,https://www.oxfordlearnersdictionaries.com/definition/english/christmas-carol,C1,Christmas carol,bài hát mừng giáng sinh,noun,/ˌkrɪsməs ˈkærəl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/chr/chris/christmas_carol_1_gb_1.mp3
christmas_eve,https://www.oxfordlearnersdictionaries.com/definition/english/christmas-eve,C1,Christmas Eve,Đêm Giáng Sinh,noun,/ˌkrɪsməs ˈiːv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/chr/chris/christmas_eve_1_gb_1.mp3
deepavali,https://www.oxfordlearnersdictionaries.com/definition/english/deepavali,C2,Deepavali,Deepavali,noun,/ˌdiːpəˈvɑːli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dee/deepa/deepavali_1_gb_2.mp3
easter,https://www.oxfordlearnersdictionaries.com/definition/english/easter,B1,Easter,Phục sinh,noun,/ˈiːstə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/easte/easter_1_gb_1.mp3
easter_egg,https://www.oxfordlearnersdictionaries.com/definition/english/easter-egg,B2,Easter egg,trứng Phục sinh,noun,/ˈiːstər eɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/easte/easter_egg_1_gb_1.mp3
epiphany,https://www.oxfordlearnersdictionaries.com/definition/english/epiphany,C2,epiphany,sự hiển linh,noun,/ɪˈpɪfəni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/epi/epiph/epiphany__gb_1.mp3
easter_monday,https://www.oxfordlearnersdictionaries.com/definition/english/easter-monday,C1,Easter Monday,Thứ Hai Phục Sinh,noun,/ˌiːstə ˈmʌndeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/easte/easter_monday_1_gb_1.mp3
feast_of_tabernacles,https://www.oxfordlearnersdictionaries.com/definition/english/feast-of-tabernacles,C2,Feast of Tabernacles,Lễ Lều Tạm,noun,/ˌfiːst əv ˈtæbənæklz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fea/feast/feast_of_tabernacles_1_gb_1.mp3
feast,https://www.oxfordlearnersdictionaries.com/definition/english/feast_1,C2,feast,bữa tiệc,noun,/fiːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fea/feast/feast__gb_1.mp3
feast_day,https://www.oxfordlearnersdictionaries.com/definition/english/feast-day,C2,feast day,ngày lễ,noun,/ˈfiːst deɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fea/feast/feast_day_1_gb_1.mp3
good_friday,https://www.oxfordlearnersdictionaries.com/definition/english/good-friday,C2,Good Friday,Thứ Sáu Tuần Thánh,noun,/ˌɡʊd ˈfraɪdeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/goo/good_/good_friday_1_gb_3.mp3
feast_of_weeks,https://www.oxfordlearnersdictionaries.com/definition/english/feast-of-weeks,C2,Feast of Weeks,Lễ Tuần,noun,/ˌfiːst əv ˈwiːks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fea/feast/feast_of_weeks_1_gb_1.mp3
festival,https://www.oxfordlearnersdictionaries.com/definition/english/festival,A2,festival,lễ hội,noun,/ˈfestɪvl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fes/festi/festival__gb_2.mp3
festival_of_lights,https://www.oxfordlearnersdictionaries.com/definition/english/festival-of-lights,C2,festival of lights,lễ hội ánh sáng,noun,/ˌfestɪvl əv ˈlaɪts/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fes/festi/festival_of_lights_1_gb_1.mp3
eid,https://www.oxfordlearnersdictionaries.com/definition/english/eid,B2,Eid,Eid,noun,/iːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eid/eid__/eid__gb_1.mp3
id,https://www.oxfordlearnersdictionaries.com/definition/english/id_4,B2,Id,Nhận dạng,noun,/iːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/i_d/i_d__/i_d__1_gb_1_abbr.mp3
holiday,https://www.oxfordlearnersdictionaries.com/definition/english/holiday_1,A2,holiday,ngày lễ,noun,/ˈhɒlədeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hol/holid/holiday__gb_1.mp3
lantern_festival,https://www.oxfordlearnersdictionaries.com/definition/english/lantern-festival,C2,Lantern Festival,Lễ hội đèn lồng,noun,/ˈlæntən festɪvl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lan/lante/lantern_festival_1_gb_1.mp3
kumbh_mela,https://www.oxfordlearnersdictionaries.com/definition/english/kumbh-mela,C2,Kumbh Mela,Kumbh Mela,noun,/ˌkʊm ˈmeɪlə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/k/kum/kumbh/kumbh_mela_1_gb_3.mp3
lent,https://www.oxfordlearnersdictionaries.com/definition/english/lent_2,C2,Lent,Mùa Chay,noun,/lent/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/len/lent_/lent__gb_4.mp3
hanukkah,https://www.oxfordlearnersdictionaries.com/definition/english/hanukkah,B2,Hanukkah,Hanukkah,noun,/ˈhænʊkə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/han/hanuk/hanukkah__gb_1.mp3
mardi_gras,https://www.oxfordlearnersdictionaries.com/definition/english/mardi-gras,C2,Mardi Gras,lễ hội Mardi Gras,noun,/ˌmɑːdi ˈɡrɑː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mar/mardi/mardi_gras_1_gb_1.mp3
maghi,https://www.oxfordlearnersdictionaries.com/definition/english/maghi,C2,Maghi,maghi,noun,/ˈmæɡi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mag/maghi/maghi_1_gb_1.mp3
makar_sankranti,https://www.oxfordlearnersdictionaries.com/definition/english/makar-sankranti,C2,Makar Sankranti,Makar Sankranti,noun,/mæˌkɑː sæŋˈkrɑːnti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mak/makar/makar_sankranti_1_gb_1.mp3
o-bon,https://www.oxfordlearnersdictionaries.com/definition/english/o-bon,C2,O-Bon,O-Bon,noun,/əʊ ˈbɒn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/o_b/o_bon/o_bon_1_gb_2.mp3
michaelmas,https://www.oxfordlearnersdictionaries.com/definition/english/michaelmas,C2,Michaelmas,Michaelmas,noun,/ˈmɪklməs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mic/micha/michaelmas__gb_1.mp3
passover,https://www.oxfordlearnersdictionaries.com/definition/english/passover,C2,Passover,Lễ Vượt Qua,noun,/ˈpɑːsəʊvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pas/passo/passover__gb_1.mp3
movable_feast,https://www.oxfordlearnersdictionaries.com/definition/english/movable-feast,C2,movable feast,lễ di chuyển,noun,/ˌmuːvəbl ˈfiːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/movab/movable_feast_1_gb_1.mp3
rosh_hashana,https://www.oxfordlearnersdictionaries.com/definition/english/rosh-hashana,C2,Rosh Hashana,Lễ Rosh Hashana,noun,/ˌrɒʃ həˈʃɑːnə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/ros/rosh_/rosh_hashana_1_gb_1.mp3
purim,https://www.oxfordlearnersdictionaries.com/definition/english/purim,C2,Purim,Purim,noun,/ˈpʊərɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pur/purim/purim__gb_1.mp3
ramadan,https://www.oxfordlearnersdictionaries.com/definition/english/ramadan,B2,Ramadan,tháng chay Ramadan,noun,/ˈræmədæn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/ram/ramad/ramadan__gb_1.mp3
maundy_thursday,https://www.oxfordlearnersdictionaries.com/definition/english/maundy-thursday,C2,Maundy Thursday,Thứ Năm Tuần Thánh,noun,/ˌmɔːndi ˈθɜːzdeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mau/maund/maundy_thursday_1_gb_1.mp3
shavuoth,https://www.oxfordlearnersdictionaries.com/definition/english/shavuoth,C2,Shavuoth,Shavuoth,noun,/ʃəˈvuːəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shavu/shavuoth__gb_1.mp3
sabbath,https://www.oxfordlearnersdictionaries.com/definition/english/sabbath,C2,sabbath,ngày Sabát,noun,/ˈsæbəθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sab/sabba/sabbath__gb_1.mp3
shrove_tuesday,https://www.oxfordlearnersdictionaries.com/definition/english/shrove-tuesday,C2,Shrove Tuesday,Thứ Ba Shriver,noun,/ˌʃrəʊv ˈtjuːzdeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shr/shrov/shrove_tuesday_1_gb_1.mp3
thanksgiving,https://www.oxfordlearnersdictionaries.com/definition/english/thanksgiving,B1,thanksgiving,lễ tạ ơn,noun,/ˌθæŋksˈɡɪvɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/thank/thanksgiving__gb_1.mp3
sukkot,https://www.oxfordlearnersdictionaries.com/definition/english/sukkot,C2,Sukkot,Sukkot,noun,/suˈkəʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/suk/sukko/sukkot_1_gb_2.mp3
succoth,https://www.oxfordlearnersdictionaries.com/definition/english/succoth,C2,Succoth,Su-cốt,noun,/suˈkəʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/suc/succo/succoth_1_gb_1.mp3
saint’s_day,https://www.oxfordlearnersdictionaries.com/definition/english/saint-s-day,C2,saint’s day,ngày thánh,noun,/ˈseɪnts deɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sai/saint/saint_s_day_1_gb_1.mp3
navaratri,https://www.oxfordlearnersdictionaries.com/definition/english/navaratri,C2,Navaratri,Navaratri,noun,/ˌnævəˈrætri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nav/navar/navaratri__gb_1.mp3
twelfth_night,https://www.oxfordlearnersdictionaries.com/definition/english/twelfth-night,C2,Twelfth Night,Đêm thứ mười hai,noun,/ˌtwelfθ ˈnaɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twe/twelf/twelfth_night_1_gb_1.mp3
pentecost,https://www.oxfordlearnersdictionaries.com/definition/english/pentecost,C2,Pentecost,Lễ Ngũ Tuần,noun,/ˈpentɪkɒst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pen/pente/pentecost__gb_1.mp3
whit_sunday,https://www.oxfordlearnersdictionaries.com/definition/english/whit-sunday,C2,Whit Sunday,chủ nhật trắng,noun,/ˌwɪt ˈsʌndeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/whit_/whit_sunday_1_gb_1.mp3
trinity_sunday,https://www.oxfordlearnersdictionaries.com/definition/english/trinity-sunday,C2,Trinity Sunday,Chúa Nhật Chúa Ba Ngôi,,/ˌtrɪnəti ˈsʌndeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trini/trinity_sunday_1_gb_1.mp3
whitsuntide,https://www.oxfordlearnersdictionaries.com/definition/english/whitsuntide,C2,Whitsuntide,Whitsuntide,noun,/ˈwɪtsntaɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/whits/whitsuntide__gb_1.mp3
whitsun,https://www.oxfordlearnersdictionaries.com/definition/english/whitsun,C2,Whitsun,Whitsun,noun,/ˈwɪtsn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/whits/whitsun__gb_1.mp3
whit,https://www.oxfordlearnersdictionaries.com/definition/english/whit_2,C2,Whit,trắng,adjective,/wɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/whit_/whit__gb_1.mp3
xmas,https://www.oxfordlearnersdictionaries.com/definition/english/xmas,C2,Xmas,giáng sinh,noun,/ˈkrɪsməs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xma/xmas_/xmas__gb_1.mp3
whit_monday,https://www.oxfordlearnersdictionaries.com/definition/english/whit-monday,C2,Whit Monday,thứ hai trắng,,/ˌwɪt ˈmʌndeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/whi/whit_/whit_monday_1_gb_1.mp3
vesak,https://www.oxfordlearnersdictionaries.com/definition/english/vesak,C2,Vesak,lễ Vesak,noun,/ˈvesæk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ves/vesak/vesak__gb_1.mp3
yuletide,https://www.oxfordlearnersdictionaries.com/definition/english/yuletide,C2,Yuletide,lễ Giáng sinh,noun,/ˈjuːltaɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/yul/yulet/yuletide__gb_1.mp3
yom_kippur,https://www.oxfordlearnersdictionaries.com/definition/english/yom-kippur,C2,Yom Kippur,Yom Kippur,noun,/ˌjɒm ˈkɪpə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/yom/yom_k/yom_kippur_1_gb_1.mp3
yule,https://www.oxfordlearnersdictionaries.com/definition/english/yule,C2,Yule,Giáng sinh,noun,/juːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/y/yul/yule_/yule__gb_1.mp3
