id,url,levels,word,translation,part_of_speech,ipa,audio_link
angel_dust,https://www.oxfordlearnersdictionaries.com/definition/english/angel-dust,C2,angel dust,bụi thiên thần,noun,/ˈeɪndʒl dʌst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ang/angel/angel_dust_1_gb_1.mp3
amyl_nitrite,https://www.oxfordlearnersdictionaries.com/definition/english/amyl-nitrite,C2,amyl nitrite,amyl nitrit,noun,/ˌæmɪl ˈnaɪtraɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/amy/amyl_/amyl_nitrite_1_gb_1.mp3
booze,https://www.oxfordlearnersdictionaries.com/definition/english/booze_2,C2,booze,rượu,verb,/buːz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boo/booze/booze__gb_2.mp3
boozer,https://www.oxfordlearnersdictionaries.com/definition/english/boozer,C2,boozer,rượu mạnh,noun,/ˈbuːzə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boo/booze/boozer__gb_1.mp3
cannabis,https://www.oxfordlearnersdictionaries.com/definition/english/cannabis,C1,cannabis,cần sa,noun,/ˈkænəbɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/canna/cannabis__gb_1.mp3
cocaine,https://www.oxfordlearnersdictionaries.com/definition/english/cocaine,C1,cocaine,cocain,noun,/kəʊˈkeɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/coc/cocai/cocaine__gb_1.mp3
boozy,https://www.oxfordlearnersdictionaries.com/definition/english/boozy,C2,boozy,hơi say,adjective,/ˈbuːzi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/boo/boozy/boozy__gb_3.mp3
crack,https://www.oxfordlearnersdictionaries.com/definition/english/crack_2,C2,crack,nứt,noun,/kræk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cra/crack/crack__gb_1.mp3
cigarette,https://www.oxfordlearnersdictionaries.com/definition/english/cigarette,A2,cigarette,thuốc lá,noun,/ˌsɪɡəˈret/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cig/cigar/cigarette__gb_1.mp3
contraceptive,https://www.oxfordlearnersdictionaries.com/definition/english/contraceptive_1,C2,contraceptive,biện pháp tránh thai,adjective,/ˌkɒntrəˈseptɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xcont/xcontraceptive__gb_1.mp3
dependence,https://www.oxfordlearnersdictionaries.com/definition/english/dependence,C1,dependence,sự phụ thuộc,noun,/dɪˈpendəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dep/depen/dependence__gb_1.mp3
dependent,https://www.oxfordlearnersdictionaries.com/definition/english/dependent_1,B2,dependent,sự phụ thuộc,adjective,/dɪˈpendənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dep/depen/dependent__gb_1.mp3
draft,https://www.oxfordlearnersdictionaries.com/definition/english/draft_1,C2,draft,bản nháp,noun,/drɑːft/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dra/draft/draft__gb_3.mp3
dissipated,https://www.oxfordlearnersdictionaries.com/definition/english/dissipated,C2,dissipated,ăn chơi,adjective,/ˈdɪsɪpeɪtɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dis/dissi/dissipated__gb_1.mp3
dope,https://www.oxfordlearnersdictionaries.com/definition/english/dope_1,C2,dope,gây nghiện,noun,/dəʊp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dop/dope_/dope__gb_1.mp3
drink,https://www.oxfordlearnersdictionaries.com/definition/english/drink_1,A2,drink,uống,noun,/drɪŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drink/drink__gb_2.mp3
drinking,https://www.oxfordlearnersdictionaries.com/definition/english/drinking,B1,drinking,uống rượu,noun,/ˈdrɪŋkɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drink/drinking__gb_2.mp3
drug,https://www.oxfordlearnersdictionaries.com/definition/english/drug_1,A2,drug,thuốc,noun,/drʌɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dru/drug_/drug__gb_2.mp3
drink,https://www.oxfordlearnersdictionaries.com/definition/english/drink_2,A2,drink,uống,verb,/drɪŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drink/drink__gb_2.mp3
dope,https://www.oxfordlearnersdictionaries.com/definition/english/dope_2,C2,dope,gây nghiện,verb,/dəʊp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dop/dope_/dope__gb_1.mp3
drunk,https://www.oxfordlearnersdictionaries.com/definition/english/drunk_1,B1,drunk,say rượu,adjective,/drʌŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dru/drunk/drunk__gb_5.mp3
designer_drug,https://www.oxfordlearnersdictionaries.com/definition/english/designer-drug,C2,designer drug,thuốc thiết kế,noun,/dɪˌzaɪnə ˈdrʌɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/des/desig/designer_drug_1_gb_1.mp3
drunk,https://www.oxfordlearnersdictionaries.com/definition/english/drunk_2,B2,drunk,say rượu,noun,/drʌŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dru/drunk/drunk__gb_5.mp3
ecstasy,https://www.oxfordlearnersdictionaries.com/definition/english/ecstasy,C2,ecstasy,thuốc lắc,noun,/ˈekstəsi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ecs/ecsta/ecstasy__gb_1.mp3
freebase,https://www.oxfordlearnersdictionaries.com/definition/english/freebase,C2,freebase,cơ sở miễn phí,noun,/ˈfriːbeɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fre/freeb/freebase__gb_1.mp3
glue-sniffing,https://www.oxfordlearnersdictionaries.com/definition/english/glue-sniffing,C2,glue-sniffing,ngửi keo,noun,/ˈɡluː snɪfɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/glu/glue_/glue_sniffing_1_gb_1.mp3
gateway_drug,https://www.oxfordlearnersdictionaries.com/definition/english/gateway-drug,C2,gateway drug,thuốc cửa ngõ,noun,/ˈɡeɪtweɪ drʌɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gat/gatew/gateway_drug_1_gb_1.mp3
grass,https://www.oxfordlearnersdictionaries.com/definition/english/grass_1,C2,grass,cỏ,noun,/ɡrɑːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gra/grass/grass_1_gb_1.mp3
government_health_warning,https://www.oxfordlearnersdictionaries.com/definition/english/government-health-warning,C2,government health warning,cảnh báo sức khỏe của chính phủ,noun,/ˌɡʌvənmənt ˈhelθ wɔːnɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gov/gover/government_health_warning_1_gb_1.mp3
habit-forming,https://www.oxfordlearnersdictionaries.com/definition/english/habit-forming,C2,habit-forming,hình thành thói quen,adjective,/ˈhæbɪt fɔːmɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hab/habit/habit_forming_1_gb_1.mp3
hallucinogen,https://www.oxfordlearnersdictionaries.com/definition/english/hallucinogen,C2,hallucinogen,chất gây ảo giác,noun,/həˈluːsɪnədʒen/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hal/hallu/hallucinogen__gb_3.mp3
hooked,https://www.oxfordlearnersdictionaries.com/definition/english/hooked,C1,hooked,nối,adjective,/hʊkt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hoo/hooke/hooked__gb_1.mp3
heroin,https://www.oxfordlearnersdictionaries.com/definition/english/heroin,C1,heroin,heroin,noun,/ˈherəʊɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/her/heroi/heroin__gb_1.mp3
e,https://www.oxfordlearnersdictionaries.com/definition/english/e_2,C2,E,E,abbreviation,/iː/,
hard_drug,https://www.oxfordlearnersdictionaries.com/definition/english/hard-drug,C1,hard drug,thuốc cứng,noun,/ˌhɑːd ˈdrʌɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/har/hard_/hard_drug_1_gb_1.mp3
intoxicated,https://www.oxfordlearnersdictionaries.com/definition/english/intoxicated,C2,intoxicated,say,adjective,/ɪnˈtɒksɪkeɪtɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/intox/intoxicated__gb_1.mp3
hashish,https://www.oxfordlearnersdictionaries.com/definition/english/hashish,C2,hashish,cần sa,noun,/hæˈʃiːʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/has/hashi/hashish__gb_2.mp3
joint,https://www.oxfordlearnersdictionaries.com/definition/english/joint_2,C2,joint,chung,noun,/dʒɔɪnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/j/joi/joint/joint__gb_1.mp3
intoxicant,https://www.oxfordlearnersdictionaries.com/definition/english/intoxicant,C2,intoxicant,chất say,noun,/ɪnˈtɒksɪkənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/intox/intoxicant__gb_1.mp3
junkie,https://www.oxfordlearnersdictionaries.com/definition/english/junkie,C2,junkie,người nghiện rượu,noun,/ˈdʒʌŋki/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/j/jun/junki/junkie__gb_1.mp3
jack_up,https://www.oxfordlearnersdictionaries.com/definition/english/jack-up,C2,jack up,nâng lên,phrasal verb,,
marijuana,https://www.oxfordlearnersdictionaries.com/definition/english/marijuana,C1,marijuana,cần sa,noun,/ˌmærəˈwɑːnə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mar/marij/marijuana__gb_1.mp3
meth,https://www.oxfordlearnersdictionaries.com/definition/english/meth,C2,meth,ma túy đá,noun,/meθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/meth_/meth__gb_3.mp3
mdma,https://www.oxfordlearnersdictionaries.com/definition/english/mdma,C2,MDMA,MDMA,noun,/ˌem diː em ˈeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mdm/mdma_/mdma__gb_1.mp3
mescaline,https://www.oxfordlearnersdictionaries.com/definition/english/mescaline,C2,mescaline,mescaline,noun,/ˈmeskəlɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mes/mesca/mescaline__gb_1.mp3
ketamine,https://www.oxfordlearnersdictionaries.com/definition/english/ketamine,C2,ketamine,ketamine,noun,/ˈketəmiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/k/ket/ketam/ketamine__gb_3.mp3
legal_high,https://www.oxfordlearnersdictionaries.com/definition/english/legal-high,C2,legal high,hợp pháp cao,noun,/ˌliːɡl ˈhaɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/leg/legal/legal_high_1_gb_1.mp3
methadone,https://www.oxfordlearnersdictionaries.com/definition/english/methadone,C2,methadone,methadone,noun,/ˈmeθədəʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metha/methadone__gb_1.mp3
mescal,https://www.oxfordlearnersdictionaries.com/definition/english/mescal,C2,mescal,mescal,noun,/ˈmeskæl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mes/mesca/mescal__gb_1.mp3
lsd,https://www.oxfordlearnersdictionaries.com/definition/english/lsd,C2,LSD,LSD,noun,/ˌel es ˈdiː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lsd/lsd__/lsd__gb_1.mp3
narcotic,https://www.oxfordlearnersdictionaries.com/definition/english/narcotic_2,C2,narcotic,ma tuý,adjective,/nɑːˈkɒtɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narco/narcotic__gb_1.mp3
mind-altering,https://www.oxfordlearnersdictionaries.com/definition/english/mind-altering,C1,mind-altering,thay đổi tâm trí,adjective,/ˈmaɪnd ɔːltərɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/mind_/mind_altering_1_gb_1.mp3
narcotic,https://www.oxfordlearnersdictionaries.com/definition/english/narcotic_1,C2,narcotic,ma tuý,noun,/nɑːˈkɒtɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narco/narcotic__gb_1.mp3
methamphetamine,https://www.oxfordlearnersdictionaries.com/definition/english/methamphetamine,C2,methamphetamine,methamphetamine,noun,/ˌmeθæmˈfetəmiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metha/methamphetamine__gb_3.mp3
microdot,https://www.oxfordlearnersdictionaries.com/definition/english/microdot,C2,microdot,microdot,noun,/ˈmaɪkrəʊdɒt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mic/micro/microdot__gb_1.mp3
opioid,https://www.oxfordlearnersdictionaries.com/definition/english/opioid_1,C2,opioid,thuốc phiện,noun,/ˈəʊpiɔɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opi/opioi/opioid__gb_1.mp3
opiate,https://www.oxfordlearnersdictionaries.com/definition/english/opiate,C2,opiate,thuốc phiện,noun,/ˈəʊpiət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opi/opiat/opiate__gb_1.mp3
od,https://www.oxfordlearnersdictionaries.com/definition/english/od,C2,OD,OD,verb,/ˌəʊ ˈdiː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/od_/od_s_/od_s_1_gb_1.mp3
nicotine,https://www.oxfordlearnersdictionaries.com/definition/english/nicotine,C2,nicotine,nicotin,noun,/ˈnɪkətiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nic/nicot/nicotine__gb_1.mp3
opioid,https://www.oxfordlearnersdictionaries.com/definition/english/opioid_2,C2,opioid,thuốc phiện,adjective,/ˈəʊpiɔɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opi/opioi/opioid__gb_1.mp3
opium,https://www.oxfordlearnersdictionaries.com/definition/english/opium,C2,opium,thuốc phiện,noun,/ˈəʊpiəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opi/opium/opium__gb_1.mp3
overdose,https://www.oxfordlearnersdictionaries.com/definition/english/overdose_2,C1,overdose,quá liều,verb,/ˈəʊvədəʊs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ove/overd/overdose__gb_1.mp3
passive_smoking,https://www.oxfordlearnersdictionaries.com/definition/english/passive-smoking,C1,passive smoking,hút thuốc thụ động,noun,/ˌpæsɪv ˈsməʊkɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pas/passi/passive_smoking_1_gb_1.mp3
patch,https://www.oxfordlearnersdictionaries.com/definition/english/patch_1,C2,patch,vá,noun,/pætʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pat/patch/patch__gb_1.mp3
overdose,https://www.oxfordlearnersdictionaries.com/definition/english/overdose_1,C1,overdose,quá liều,noun,/ˈəʊvədəʊs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ove/overd/overdose__gb_1.mp3
needle_exchange,https://www.oxfordlearnersdictionaries.com/definition/english/needle-exchange,C2,needle exchange,trao đổi kim tiêm,noun,/ˈniːdl ɪkstʃeɪndʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/needl/needle_exchange_1_gb_1.mp3
pop,https://www.oxfordlearnersdictionaries.com/definition/english/pop_3,C2,pop,nhạc pop,verb,/pɒp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pop/pop__/pop__gb_1.mp3
pep_pill,https://www.oxfordlearnersdictionaries.com/definition/english/pep-pill,C2,pep pill,thuốc an thần,noun,/ˈpep pɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pep/pep_p/pep_pill_1_gb_1.mp3
pot,https://www.oxfordlearnersdictionaries.com/definition/english/pot_1,C2,pot,cái nồi,noun,/pɒt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pot/pot__/pot__gb_1.mp3
quit,https://www.oxfordlearnersdictionaries.com/definition/english/quit,B1,quit,từ bỏ,verb,/kwɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/q/qui/quit_/quit__gb_1.mp3
peyote,https://www.oxfordlearnersdictionaries.com/definition/english/peyote,C2,peyote,peyote,noun,/peɪˈəʊti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pey/peyot/peyote__gb_1.mp3
rehab,https://www.oxfordlearnersdictionaries.com/definition/english/rehab,C2,rehab,phục hồi chức năng,noun,/ˈriːhæb/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/reh/rehab/rehab__gb_1.mp3
smack,https://www.oxfordlearnersdictionaries.com/definition/english/smack_2,C2,smack,đập,noun,/smæk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sma/smack/smack__gb_1.mp3
smoke,https://www.oxfordlearnersdictionaries.com/definition/english/smoke_2,A2,smoke,khói,verb,/sməʊk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoke/smoke__gb_2.mp3
smoke,https://www.oxfordlearnersdictionaries.com/definition/english/smoke_1,B1,smoke,khói,noun,/sməʊk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoke/smoke__gb_2.mp3
self-medicate,https://www.oxfordlearnersdictionaries.com/definition/english/self-medicate,C2,self-medicate,tự chữa trị,verb,/ˌself ˈmedɪkeɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sel/self_/self_medicate_1_gb_1.mp3
smoker,https://www.oxfordlearnersdictionaries.com/definition/english/smoker,B1,smoker,người hút thuốc,noun,/ˈsməʊkə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoke/smoker__gb_1.mp3
smoking,https://www.oxfordlearnersdictionaries.com/definition/english/smoking,A2,smoking,hút thuốc,noun,/ˈsməʊkɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoki/smoking__gb_1.mp3
sobriety,https://www.oxfordlearnersdictionaries.com/definition/english/sobriety,C2,sobriety,sự tỉnh táo,noun,/səˈbraɪəti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sob/sobri/sobriety__gb_1.mp3
sober,https://www.oxfordlearnersdictionaries.com/definition/english/sober_1,C2,sober,tỉnh táo,adjective,/ˈsəʊbə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sob/sober/sober__gb_1.mp3
speed,https://www.oxfordlearnersdictionaries.com/definition/english/speed_1,C2,speed,tốc độ,noun,/spiːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/speed/speed__gb_1.mp3
soft_drug,https://www.oxfordlearnersdictionaries.com/definition/english/soft-drug,C1,soft drug,thuốc mềm,noun,/ˌsɒft ˈdrʌɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sof/soft_/soft_drug_1_gb_1.mp3
stimulant,https://www.oxfordlearnersdictionaries.com/definition/english/stimulant,C2,stimulant,chất kích thích,noun,/ˈstɪmjələnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sti/stimu/stimulant__gb_1.mp3
strung_out,https://www.oxfordlearnersdictionaries.com/definition/english/strung-out,C2,strung out,xâu chuỗi ra,adjective,/ˌstrʌŋ ˈaʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/str/strun/strung_out_1_gb_1.mp3
spice,https://www.oxfordlearnersdictionaries.com/definition/english/spice_1,C2,spice,gia vị,noun,/spaɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spi/spice/spice__gb_1.mp3
stoned,https://www.oxfordlearnersdictionaries.com/definition/english/stoned,C2,stoned,bị ném đá,adjective,/stəʊnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sto/stone/stoned__gb_1.mp3
tobacco,https://www.oxfordlearnersdictionaries.com/definition/english/tobacco,C1,tobacco,thuốc lá,noun,/təˈbækəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tob/tobac/tobacco__gb_1.mp3
vial,https://www.oxfordlearnersdictionaries.com/definition/english/vial,C2,vial,lọ,noun,/ˈvaɪəl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/via/vial_/vial__gb_1.mp3
under_the_influence,https://www.oxfordlearnersdictionaries.com/definition/english/influence_1,C2,under the influence,dưới ảnh hưởng,noun,/ˈɪnfluəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inf/influ/influence__gb_1.mp3
wasted,https://www.oxfordlearnersdictionaries.com/definition/english/wasted,C2,wasted,lãng phí,adjective,/ˈweɪstɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/was/waste/wasted__gb_1.mp3
wino,https://www.oxfordlearnersdictionaries.com/definition/english/wino,C2,wino,wino,noun,/ˈwaɪnəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/win/wino_/wino__gb_1.mp3
wired,https://www.oxfordlearnersdictionaries.com/definition/english/wired_1,C2,wired,có dây,adjective,/ˈwaɪəd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wir/wired/wired__gb_1.mp3
weed,https://www.oxfordlearnersdictionaries.com/definition/english/weed_1,C2,weed,cần sa,noun,/wiːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wee/weed_/weed__gb_1.mp3
substance_use_disorder,https://www.oxfordlearnersdictionaries.com/definition/english/substance-use-disorder,C2,substance use disorder,rối loạn sử dụng chất gây nghiện,noun,/ˈsʌbstəns juːs dɪsɔːdə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sub/subst/substance_use_disorder_1_gb_1.mp3
withdrawal,https://www.oxfordlearnersdictionaries.com/definition/english/withdrawal,C1,withdrawal,rút tiền,noun,/wɪðˈdrɔːəl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wit/withd/withdrawal__gb_1.mp3
zoned,https://www.oxfordlearnersdictionaries.com/definition/english/zoned,C2,zoned,khoanh vùng,adjective,/zəʊnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/z/zon/zoned/zoned__gb_1.mp3
