id,url,levels,word,translation,part_of_speech,ipa,audio_link
earth_scientist,https://www.oxfordlearnersdictionaries.com/definition/english/earth-scientist,B2,earth scientist,nhà khoa học trái đất,noun,/ˌɜːθ ˈsaɪəntɪst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ear/earth/earth_scientist_1_gb_1.mp3
geoscience,https://www.oxfordlearnersdictionaries.com/definition/english/geoscience,C1,geoscience,khoa học địa chất,noun,/ˈdʒiːəʊsaɪəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/geo/geosc/geoscience__gb_3.mp3
kinesiology,https://www.oxfordlearnersdictionaries.com/definition/english/kinesiology,C2,kinesiology,vận động học,noun,/kɪˌniːsiˈɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/k/kin/kines/kinesiology__gb_2.mp3
meteorology,https://www.oxfordlearnersdictionaries.com/definition/english/meteorology,C1,meteorology,khí tượng học,noun,/ˌmiːtiəˈrɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/meteo/meteorology__gb_1.mp3
medicine,https://www.oxfordlearnersdictionaries.com/definition/english/medicine,A2,medicine,thuốc,noun,/ˈmedsn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/med/medic/medicine__gb_5.mp3
meteorological,https://www.oxfordlearnersdictionaries.com/definition/english/meteorological,C1,meteorological,khí tượng,adjective,/ˌmiːtiərəˈlɒdʒɪkl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/meteo/meteorological__gb_1.mp3
oceanography,https://www.oxfordlearnersdictionaries.com/definition/english/oceanography,C2,oceanography,hải dương học,noun,/ˌəʊʃəˈnɒɡrəfi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/oce/ocean/oceanography__gb_1.mp3
oceanographer,https://www.oxfordlearnersdictionaries.com/definition/english/oceanographer,C2,oceanographer,nhà hải dương học,noun,/ˌəʊʃəˈnɒɡrəfə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/oce/ocean/oceanographer__gb_1.mp3
neurobiology,https://www.oxfordlearnersdictionaries.com/definition/english/neurobiology,C2,neurobiology,sinh học thần kinh,noun,/ˌnjʊərəʊˌbaɪˈɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neu/neuro/neurobiology__gb_1.mp3
pathology,https://www.oxfordlearnersdictionaries.com/definition/english/pathology,C2,pathology,bệnh lý,noun,/pəˈθɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pat/patho/pathology__gb_1.mp3
geochemistry,https://www.oxfordlearnersdictionaries.com/definition/english/geochemistry,C1,geochemistry,địa hóa học,noun,/ˌdʒiːəʊˈkemɪstri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/geo/geoch/geochemistry__gb_2.mp3
physics,https://www.oxfordlearnersdictionaries.com/definition/english/physics,A2,physics,vật lý,noun,/ˈfɪzɪks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/phy/physi/physics__gb_2.mp3
physiology,https://www.oxfordlearnersdictionaries.com/definition/english/physiology,C1,physiology,sinh lý học,noun,/ˌfɪziˈɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/phy/physi/physiology__gb_1.mp3
psychological,https://www.oxfordlearnersdictionaries.com/definition/english/psychological,B2,psychological,tâm lý,adjective,/ˌsaɪkəˈlɒdʒɪkl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/psy/psych/psychological__gb_1.mp3
quantum_physics,https://www.oxfordlearnersdictionaries.com/definition/english/quantum-physics,C2,quantum physics,vật lý lượng tử,noun,/ˈkwɒntəm fɪzɪks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/q/qua/quant/quantum_physics_1_gb_1.mp3
zoology,https://www.oxfordlearnersdictionaries.com/definition/english/zoology,C1,zoology,động vật học,noun,/zuˈɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/z/zoo/zoolo/zoology__gb_2.mp3
technology,https://www.oxfordlearnersdictionaries.com/definition/english/technology,A2,technology,công nghệ,noun,/tekˈnɒlədʒi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tec/techn/technology__gb_2.mp3
soil_science,https://www.oxfordlearnersdictionaries.com/definition/english/soil-science,C1,soil science,khoa học đất,noun,/ˈsɔɪl saɪəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soi/soil_/soil_science_1_gb_1.mp3
psychologist,https://www.oxfordlearnersdictionaries.com/definition/english/psychologist,B2,psychologist,nhà tâm lý học,noun,/saɪˈkɒlədʒɪst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/psy/psych/psychologist__gb_1.mp3
