id,url,levels,word,translation,part_of_speech,ipa,audio_link
interplanetary,https://www.oxfordlearnersdictionaries.com/definition/english/interplanetary,C2,interplanetary,liên hành tinh,adjective,/ˌɪntəˈplænɪtri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/interplanetary__gb_1.mp3
lift_off,https://www.oxfordlearnersdictionaries.com/definition/english/lift-off_1,C1,lift off,nhấc lên,phrasal verb,,
lift-off,https://www.oxfordlearnersdictionaries.com/definition/english/lift-off_2,C2,lift-off,cất cánh,noun,/ˈlɪft ɒf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lif/lift_/lift_off_1_gb_1.mp3
mission,https://www.oxfordlearnersdictionaries.com/definition/english/mission,C1,mission,Sứ mệnh,noun,/ˈmɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/missi/mission__gb_1.mp3
nasa,https://www.oxfordlearnersdictionaries.com/definition/english/nasa,C1,NASA,NASA,abbreviation,/ˈnæsə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nas/nasa_/nasa__gb_1.mp3
probe,https://www.oxfordlearnersdictionaries.com/definition/english/probe_1,C2,probe,thăm dò,noun,/prəʊb/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pro/probe/probe__gb_1.mp3
rocket,https://www.oxfordlearnersdictionaries.com/definition/english/rocket_1,B2,rocket,tên lửa,noun,/ˈrɒkɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/roc/rocke/rocket__gb_1.mp3
pod,https://www.oxfordlearnersdictionaries.com/definition/english/pod,C2,pod,vỏ,noun,/pɒd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/p/pod/pod__/pod__gb_1.mp3
satellite,https://www.oxfordlearnersdictionaries.com/definition/english/satellite,B2,satellite,vệ tinh,noun,/ˈsætəlaɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sat/satel/satellite__gb_1.mp3
spacecraft,https://www.oxfordlearnersdictionaries.com/definition/english/spacecraft,B2,spacecraft,tàu vũ trụ,noun,/ˈspeɪskrɑːft/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/spacecraft__gb_1.mp3
space_probe,https://www.oxfordlearnersdictionaries.com/definition/english/space-probe,C2,space probe,tàu thăm dò không gian,noun,/ˈspeɪs prəʊb/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/space_probe_1_gb_1.mp3
space_shuttle,https://www.oxfordlearnersdictionaries.com/definition/english/space-shuttle,C1,space shuttle,tàu con thoi,noun,/ˈspeɪs ʃʌtl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/space_shuttle_1_gb_1.mp3
spaceship,https://www.oxfordlearnersdictionaries.com/definition/english/spaceship,B1,spaceship,tàu vũ trụ,noun,/ˈspeɪsʃɪp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/spaceship__gb_1.mp3
spacesuit,https://www.oxfordlearnersdictionaries.com/definition/english/spacesuit,B2,spacesuit,bộ đồ du hành vũ trụ,noun,/ˈspeɪssuːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/spacesuit__gb_1.mp3
space_station,https://www.oxfordlearnersdictionaries.com/definition/english/space-station,B1,space station,trạm không gian,noun,/ˈspeɪs steɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/space_station_1_gb_1.mp3
sputnik,https://www.oxfordlearnersdictionaries.com/definition/english/sputnik,C2,sputnik,sputnik,noun,/ˈspʌtnɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spu/sputn/sputnik__gb_1.mp3
spacewalk,https://www.oxfordlearnersdictionaries.com/definition/english/spacewalk,B2,spacewalk,đi bộ ngoài không gian,noun,/ˈspeɪswɔːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/spacewalk__gb_1.mp3
spacewoman,https://www.oxfordlearnersdictionaries.com/definition/english/spacewoman,B2,spacewoman,nữ phi hành gia,noun,/ˈspeɪswʊmən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/spacewoman__gb_1.mp3
spaceman,https://www.oxfordlearnersdictionaries.com/definition/english/spaceman,B2,spaceman,người du hành vũ trụ,noun,/ˈspeɪsmæn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/spaceman__gb_1.mp3
ufo,https://www.oxfordlearnersdictionaries.com/definition/english/ufo,C1,UFO,UFO,noun,/ˌjuː ef ˈəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ufo/ufo__/ufo__gb_1.mp3
take_off,https://www.oxfordlearnersdictionaries.com/definition/english/take-off_1,A2,take off,cởi,phrasal verb,,
weightlessness,https://www.oxfordlearnersdictionaries.com/definition/english/weightlessness,C1,weightlessness,không trọng lượng,noun,/ˈweɪtləsnəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wei/weigh/weightlessness__gb_1.mp3
take-off,https://www.oxfordlearnersdictionaries.com/definition/english/take-off_2,B2,take-off,cởi,noun,/ˈteɪk ɒf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tak/take_/take_off_1_gb_3.mp3
weightless,https://www.oxfordlearnersdictionaries.com/definition/english/weightless,C1,weightless,không trọng lượng,adjective,/ˈweɪtləs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/w/wei/weigh/weightless__gb_1.mp3
voyage,https://www.oxfordlearnersdictionaries.com/definition/english/voyage_1,B2,voyage,chuyến đi,noun,/ˈvɔɪɪdʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/voy/voyag/voyage__gb_1.mp3
